# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=643996713
# chain_id=3
# iter=10000
# warmup=5000
# save_warmup=1
# thin=100
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=diag_3.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sn_mean_logit_score_prior,sn_sd_log_sd_student_logit_score_prior,sn_student_logit_score_prior.1,sn_student_logit_score_prior.2,sn_student_logit_score_prior.3,sn_student_logit_score_prior.4,sn_student_logit_score_prior.5,sn_student_logit_score_prior.6,sn_student_logit_score_prior.7,sn_student_logit_score_prior.8,sn_student_logit_score_prior.9,sn_student_logit_score_prior.10,sn_student_logit_score_prior.11,sn_student_logit_score_prior.12,sn_student_logit_score_prior.13,sn_sd_log_sd_evaluator_logit_score_prior,sn_evaluator_logit_score_prior.1,sn_evaluator_logit_score_prior.2,sn_evaluator_logit_score_prior.3,sn_evaluator_logit_score_prior.4,sn_evaluator_logit_score_prior.5,sn_evaluator_logit_score_prior.6,sn_evaluator_logit_score_prior.7,sn_evaluator_logit_score_prior.8,sn_evaluator_logit_score_prior.9,sn_evaluator_logit_score_prior.10,sn_evaluator_logit_score_prior.11,sn_evaluator_logit_score_prior.12,sn_sd_log_sd_dimension_logit_score_prior,sn_dimension_logit_score_prior.1,sn_dimension_logit_score_prior.2,sn_dimension_logit_score_prior.3,sn_dimension_logit_score_prior.4,sn_dimension_logit_score_prior.5,sn_dimension_logit_score_prior.6,sn_dimension_logit_score_prior.7,sn_mean__d_logit_score__d_ntest_prior,p_sn_mean_logit_score_prior,p_sn_sd_log_sd_student_logit_score_prior,p_sn_student_logit_score_prior.1,p_sn_student_logit_score_prior.2,p_sn_student_logit_score_prior.3,p_sn_student_logit_score_prior.4,p_sn_student_logit_score_prior.5,p_sn_student_logit_score_prior.6,p_sn_student_logit_score_prior.7,p_sn_student_logit_score_prior.8,p_sn_student_logit_score_prior.9,p_sn_student_logit_score_prior.10,p_sn_student_logit_score_prior.11,p_sn_student_logit_score_prior.12,p_sn_student_logit_score_prior.13,p_sn_sd_log_sd_evaluator_logit_score_prior,p_sn_evaluator_logit_score_prior.1,p_sn_evaluator_logit_score_prior.2,p_sn_evaluator_logit_score_prior.3,p_sn_evaluator_logit_score_prior.4,p_sn_evaluator_logit_score_prior.5,p_sn_evaluator_logit_score_prior.6,p_sn_evaluator_logit_score_prior.7,p_sn_evaluator_logit_score_prior.8,p_sn_evaluator_logit_score_prior.9,p_sn_evaluator_logit_score_prior.10,p_sn_evaluator_logit_score_prior.11,p_sn_evaluator_logit_score_prior.12,p_sn_sd_log_sd_dimension_logit_score_prior,p_sn_dimension_logit_score_prior.1,p_sn_dimension_logit_score_prior.2,p_sn_dimension_logit_score_prior.3,p_sn_dimension_logit_score_prior.4,p_sn_dimension_logit_score_prior.5,p_sn_dimension_logit_score_prior.6,p_sn_dimension_logit_score_prior.7,p_sn_mean__d_logit_score__d_ntest_prior,g_sn_mean_logit_score_prior,g_sn_sd_log_sd_student_logit_score_prior,g_sn_student_logit_score_prior.1,g_sn_student_logit_score_prior.2,g_sn_student_logit_score_prior.3,g_sn_student_logit_score_prior.4,g_sn_student_logit_score_prior.5,g_sn_student_logit_score_prior.6,g_sn_student_logit_score_prior.7,g_sn_student_logit_score_prior.8,g_sn_student_logit_score_prior.9,g_sn_student_logit_score_prior.10,g_sn_student_logit_score_prior.11,g_sn_student_logit_score_prior.12,g_sn_student_logit_score_prior.13,g_sn_sd_log_sd_evaluator_logit_score_prior,g_sn_evaluator_logit_score_prior.1,g_sn_evaluator_logit_score_prior.2,g_sn_evaluator_logit_score_prior.3,g_sn_evaluator_logit_score_prior.4,g_sn_evaluator_logit_score_prior.5,g_sn_evaluator_logit_score_prior.6,g_sn_evaluator_logit_score_prior.7,g_sn_evaluator_logit_score_prior.8,g_sn_evaluator_logit_score_prior.9,g_sn_evaluator_logit_score_prior.10,g_sn_evaluator_logit_score_prior.11,g_sn_evaluator_logit_score_prior.12,g_sn_sd_log_sd_dimension_logit_score_prior,g_sn_dimension_logit_score_prior.1,g_sn_dimension_logit_score_prior.2,g_sn_dimension_logit_score_prior.3,g_sn_dimension_logit_score_prior.4,g_sn_dimension_logit_score_prior.5,g_sn_dimension_logit_score_prior.6,g_sn_dimension_logit_score_prior.7,g_sn_mean__d_logit_score__d_ntest_prior
-3152.8,0.998255,0.129197,5,47,0,3166.6,0.796417,-1.94847,-0.374498,-0.955977,-0.729061,-0.626165,-0.252594,0.131453,-1.25087,-1.05152,-0.520253,-0.975165,-2.37668,-0.575748,-0.499975,-2.10161,-0.452192,0.325388,-0.651569,-1.30654,-2.17408,-0.594695,0.577976,0.261388,0.838507,-0.793284,-0.565032,0.593343,-2.89693,-0.25035,0.527459,-0.834386,-0.129965,0.742609,-0.982287,0.161745,-0.00289573,-4.24221,-3.31567,-0.376596,0.887622,-2.31191,1.78304,-2.75138,-0.0341385,-2.08168,0.628609,0.218329,-1.15675,-1.70145,-0.892399,1.48778,1.09793,4.16108,-0.399541,0.0425567,0.106314,-1.06986,-0.705038,-0.599325,-3.62091,-1.26968,-0.95071,1.96918,-0.686567,0.0970795,-8.17319,2.65801,0.588083,-0.636372,-0.15378,-1.24038,-2.67103,5.80463,25.0393,7.35149,6.30017,-4.14006,10.6924,8.92307,8.10847,-3.50541,-6.90064,-1.22792,-4.55339,-1.2112,-11.3609,8.10334,-8.16534,-3.63789,7.50824,-2.11433,0.457024,-2.42876,-0.5514,-6.95267,-4.67843,7.36569,4.48196,4.80874,-4.75784,2.92075,-5.1054,0.826248,-1.40344,-1.13701,7.38488,1.63029,0.41037,-2.71447,0.674912
-3139.37,0.95714,0.103997,5,31,0,3153.41,0.218102,-2.04616,0.0762062,-0.166469,-0.38152,-0.528384,0.157358,0.941723,0.0902684,-0.239062,0.439658,-0.423474,-1.08744,-0.0111603,0.526005,-2.52756,-0.604773,0.812993,-0.939014,-1.26823,-3.41017,0.102801,0.970687,0.62169,0.577907,-0.931836,-0.52193,0.667651,-1.47009,0.1958,0.481247,0.00139007,0.0350581,0.506642,-0.176071,0.3165,0.160977,-2.01857,-0.793707,-2.01007,0.24139,2.13482,1.85047,0.116289,2.9454,-2.0916,-0.781633,-0.610577,-3.00587,1.02671,-0.272754,-0.509963,-1.59231,-2.74233,-4.64009,1.83208,-2.41368,0.353193,4.30763,-1.48495,-3.81541,1.14537,-0.730771,-0.129616,2.88577,-0.963237,-4.94848,2.1084,2.21489,0.749106,2.24987,-1.01217,2.80584,-1.42641,2.66395,-4.85569,-6.54015,1.01083,3.41504,-2.61134,-6.18151,-0.744011,6.7681,2.4653,4.08741,-5.12522,2.57507,0.758685,0.563919,4.945,-1.52011,3.78782,-1.92439,-0.43104,-6.51949,1.4205,-3.02029,8.10991,-2.31065,1.99592,-2.84377,0.0843175,-1.59404,8.28858,-0.129689,7.44304,-1.94351,0.451684,-4.64752,-6.53908,1.0942
-3156.94,0.977254,0.110082,5,31,0,3167.58,0.306953,-3.21308,0.272939,-0.263221,-1.03642,-1.48162,0.808531,1.61093,0.232562,-1.15297,0.0344714,-1.14428,-1.82308,0.024018,1.08416,-2.34558,-0.534721,0.791317,-0.275261,-0.671147,-1.47322,0.542626,1.10957,0.276075,0.667838,-0.663971,-0.269883,0.978596,-2.95144,-0.259225,0.520928,-1.0045,-0.692539,0.832615,-0.991247,0.214279,0.26659,-4.52877,1.47958,-0.791229,-0.813582,-1.10118,-2.79721,-0.0897596,0.225038,2.67368,2.27273,1.89908,-1.15645,0.406877,3.53564,0.553051,2.52579,1.60486,-0.778155,1.4183,-1.5258,0.378718,0.970696,0.601311,3.13515,-1.51256,1.36738,-0.820022,-0.273901,-2.65737,0.657986,2.03352,1.87499,2.6161,1.85111,2.47845,-1.91761,-4.02936,-48.2427,-5.07467,-1.73157,1.70146,-0.23623,-3.60624,1.93828,-2.3705,2.97282,-4.93771,-6.05569,-3.89735,1.84151,0.93831,1.34044,-10.8213,-11.9969,-0.83838,0.984919,1.81236,5.10242,4.69407,-2.42319,-9.29359,-3.02593,0.919587,-4.65274,2.28484,-0.387637,-0.176087,-2.65662,-4.61968,-4.01313,1.85884,-0.196287,-2.68815,-5.00232
-3145.19,0.984009,0.073804,5,63,0,3154.19,0.469713,-2.41479,0.298056,-0.0114699,-1.00495,0.140659,0.596643,1.40068,-0.189517,-0.0507399,0.853655,-0.358374,-1.56105,0.459637,0.663615,-2.53939,-0.664948,0.839415,-0.351211,-1.23208,-2.48792,0.139709,1.38115,0.813127,0.827056,-0.846083,-0.178805,0.581614,-1.49738,-0.272677,-0.122617,-0.684207,-0.593882,-0.135024,-0.808498,-0.27799,0.174928,5.8544,3.23397,-0.291926,-0.965437,2.14157,-0.213261,-0.00659223,1.15422,-0.636491,-1.91545,2.70321,0.938234,0.77267,-0.43518,2.26975,-1.63449,3.00776,-0.0336077,0.923797,-3.4933,-2.39481,0.491107,0.51309,-0.472361,0.829628,-3.3102,-1.59849,3.1869,0.597126,-1.42411,0.114856,-0.171986,1.90733,-0.152796,0.734087,2.05637,0.851949,-6.4628,5.07224,-5.13692,0.775828,-6.26724,4.4356,0.130061,-0.410998,-1.47042,3.26067,5.44467,-4.279,-3.11852,7.46142,-1.88985,0.746794,-10.2756,-0.621083,1.36996,-1.09972,-0.837677,-0.177562,3.99581,7.71882,-1.99742,-0.656005,1.91046,-2.62007,3.37203,24.5092,-1.74709,-3.65147,-5.6804,-5.95473,-8.26784,-6.44954,-2.53429
-3154.76,0.7793,0.160493,4,31,0,3174.54,0.553683,-2.24222,0.172457,-0.0685225,-0.937782,-0.437609,0.351922,1.08048,-0.25321,-0.0180811,0.292633,-0.34005,-1.68389,0.0274258,0.786805,-2.19489,-0.917075,0.473811,-1.26079,-1.04386,-2.10482,0.511981,0.648971,0.148319,1.07307,-0.989896,-0.498602,0.499195,-3.38118,-0.535252,0.36552,-1.89551,-1.85015,0.677493,-1.95111,-0.247183,0.107785,3.41372,-0.80548,0.602616,1.47622,-6.91581,0.935823,0.247934,0.653658,1.59322,2.51609,1.88557,-1.38088,2.38457,-0.826138,0.757097,-3.36275,3.45411,2.08562,-1.9965,0.943644,-1.66915,-4.41011,-0.114906,2.53637,-1.41412,-2.6061,0.912827,2.56121,-1.97521,-4.80711,1.83694,-2.43477,-4.70725,0.274111,-0.163021,2.65863,-4.71776,31.2788,0.478179,-2.6184,4.75268,-3.64852,0.575495,0.272178,-0.482316,1.2189,10.7496,-2.36784,-0.363743,-3.7347,2.57233,3.5436,8.54304,-15.3866,5.12496,-5.0799,2.22709,2.3389,9.17018,-0.859802,2.07991,6.43162,-0.640563,2.18574,0.828935,1.14653,4.52591,1.4516,-2.86406,-6.15021,3.8504,-0.303039,-0.72632,10.0495
-3162.61,0.0168049,0.218074,3,14,1,3194.67,0.28358,-3.29268,0.0288191,-0.21363,-1.1327,-0.862455,0.207002,0.985668,-0.835185,-1.13718,0.0686461,-1.38025,-2.46111,-0.0874956,0.591009,-2.48064,-0.430459,1.22731,-1.01459,-1.37159,-2.27288,0.385128,1.27253,0.464306,1.36322,-0.871081,-0.320017,1.28465,-3.47591,0.509613,1.52798,-0.248926,-0.122732,1.23649,-1.02073,1.4141,0.164589,-4.28418,10.373,3.95826,-1.87628,-0.971482,-0.0392366,10.3446,-1.11653,-0.447456,-2.18701,-0.432128,-4.35389,1.2593,1.89919,-0.485068,0.50182,-4.94636,3.79505,-0.737973,-0.11603,1.56329,-3.4292,-2.36982,-0.970184,1.67879,8.60987,-2.14973,-2.09266,-1.27888,-0.479258,-1.99417,-4.71538,2.59335,-1.06665,-1.38387,0.739922,-2.46723,41.1887,-17.7288,-0.370936,5.14517,1.3456,1.06442,-0.190534,-4.97023,0.278308,-0.712586,-1.91205,-2.65705,1.08351,3.22551,-0.168117,14.6601,-2.04155,11.0378,-4.08983,-2.83548,-0.124203,3.05725,3.02378,-0.75676,4.01151,-0.951713,-2.5553,4.91534,-2.7311,3.65951,1.46869,2.95431,0.636443,-1.83523,-1.29791,4.21847,13.6378
-3147.53,0.516412,0.171914,4,15,0,3162.94,0.195466,-2.88931,0.428804,-0.412237,-0.314117,-0.388967,0.387794,1.04415,0.251273,-0.925005,0.389352,-0.417765,-1.97824,-0.285288,0.728697,-1.86876,0.0805117,0.939701,0.151872,-0.791373,-1.48885,0.152187,1.15816,0.664001,0.803174,-0.203254,0.157461,0.774516,-2.57022,-0.29519,0.0922909,-0.748957,-0.792206,0.405513,-0.788762,0.337909,0.146305,1.09774,2.07096,3.51769,1.81036,-3.27853,1.49448,-0.966125,-0.68766,-3.20955,-3.43896,1.86366,-0.882181,-0.193193,-0.794657,5.26554,-1.75071,-3.81107,-2.78031,2.04384,-0.489032,-1.3232,-1.90487,2.56432,0.405547,1.95356,1.52254,-0.808025,-2.90272,-1.57108,-0.45875,3.12847,2.4615,-1.44958,-1.3034,1.36454,1.37361,-0.701248,-92.7345,-10.1203,-0.607333,-2.37466,2.99603,0.660729,-2.89414,-8.73863,3.65134,-6.64296,-3.56879,0.0706308,-0.938374,-4.22013,-1.08979,-6.40536,-5.19927,-0.161184,1.79819,-7.8581,-4.52204,-5.79952,-2.33194,-3.85391,-4.4989,-1.80296,-5.80532,-2.61304,3.03337,-1.84919,-11.7412,-3.70072,-11.6054,-3.78722,0.622877,2.57025,-23.3193
-3152.08,0.924993,0.076048,6,95,0,3171.86,0.194344,-2.57248,-0.275465,-0.117286,-0.972266,-0.445729,0.200959,0.961541,-0.768143,-0.991935,-0.39391,-0.449287,-2.37336,-0.170734,0.880656,-2.05505,0.224823,1.32018,0.347649,-0.0223262,-1.64852,0.775642,1.69191,0.80739,1.48623,-0.0433813,0.142232,1.11488,-2.11527,0.136833,0.605395,-0.100888,-0.186794,0.473019,-0.584187,0.537487,-0.211054,6.44833,-5.33779,1.07794,4.2154,-1.97324,-0.72914,0.209732,-0.523942,1.00031,0.514711,2.23641,2.89173,3.50298,-1.20311,-1.67304,1.95054,-2.75889,-2.28532,-2.12194,1.68419,1.31424,2.06049,-2.93163,-2.68027,4.08032,2.6352,-7.46734,-3.39854,-0.476122,-0.516384,-4.742,0.939293,-0.548856,-0.842048,0.731325,1.75921,-4.94418,23.2539,0.821366,-4.92555,8.38032,1.10041,3.20555,1.79385,-2.85334,-0.71954,-3.1244,-9.27041,2.62192,-4.25306,4.80139,5.19088,19.3453,-1.39841,8.95733,4.00305,4.58618,-3.62896,2.00607,16.098,-6.45696,2.50358,0.668391,-9.93278,-1.38504,3.88544,7.01139,2.96145,10.1288,-3.64533,-5.85655,-9.32529,9.02844,0.284329
-3139.24,0.146618,0.166309,2,7,1,3156.35,0.366108,-2.69176,0.116136,-0.146013,-0.902437,-0.557934,0.400042,1.27488,-0.771093,-0.636149,0.535832,-0.18672,-2.45821,-0.106549,0.565836,-1.93409,-0.297364,0.540951,-0.537088,-0.919384,-2.26647,0.0941664,0.713666,0.348615,0.741164,-0.60255,-0.13991,0.203663,-1.35637,-0.0487201,0.379864,-0.253801,-0.0304673,0.327723,-0.372615,0.133378,0.115785,5.943,0.736841,-2.1448,2.11023,4.35014,-0.207464,-0.678631,1.65131,1.28958,-2.75489,0.471207,4.3731,1.62527,-0.62649,0.322851,0.683749,1.44113,2.86739,1.28125,2.14304,0.996659,-2.43973,-1.49489,1.59129,2.85381,-0.727941,2.45127,-2.51333,-4.28254,0.862259,3.90733,-3.14595,-2.09872,-1.61592,0.18846,-1.29513,6.53331,60.7052,-2.47202,-1.07433,5.40311,0.572132,1.22047,1.83894,-0.292685,-2.15901,0.0338241,3.5386,7.2356,-4.40131,1.91617,-0.170819,2.83345,7.18063,5.11913,-0.187034,-0.175604,-6.46158,1.93383,0.301697,7.47181,2.17235,4.0171,10.1816,-5.72101,6.84687,3.82463,19.5942,-1.08233,18.9828,8.87855,-7.03701,-1.30549,20.7624
-3155.25,0.988319,0.12078,5,31,0,3174.41,0.172954,-2.94733,0.241687,-0.384049,-0.869423,-0.442642,0.0399556,1.99357,-0.66181,-0.255389,0.461876,-0.41251,-1.83239,-0.215464,0.54842,-2.09437,-0.127626,0.668548,-0.392448,-1.35081,-1.83264,-0.225553,0.885966,0.214794,1.07948,-0.572864,-0.110921,-0.00775418,-3.19005,0.909597,1.86787,-0.0102767,-0.122093,1.56854,-0.172016,1.64069,0.0647872,-4.27489,-0.479497,2.20552,1.33089,-2.68997,0.863943,-2.93152,-1.8921,1.67528,-1.22167,-0.66219,0.774202,3.23838,-6.37566,0.834558,2.22363,6.74659,-2.73701,0.381522,1.63483,2.71257,-1.25775,-0.179997,1.6434,1.53868,0.760464,2.64752,-5.04267,1.16622,-0.589196,3.24181,2.47583,1.21343,-0.788419,-0.869733,-4.55917,6.7673,0.252259,-7.2889,-1.4258,-0.380558,0.227124,0.931783,-5.8119,3.85864,-1.63885,4.31381,-0.792944,1.32805,0.873824,-1.47429,-1.77886,-2.07452,12.0658,1.77578,0.493464,-6.23657,0.431463,-4.68461,-1.09672,-8.00481,4.92161,3.63652,4.89156,-9.93238,0.685895,4.4575,2.98765,-0.163502,-5.88021,-1.69924,1.33569,4.65981,-1.3933
-3142.51,0.99856,0.134766,5,47,0,3166.85,0.214874,-2.70083,0.581602,-0.445566,-0.764043,-0.462988,0.728134,1.61537,-0.704933,-0.075441,0.813009,-0.053071,-1.52071,0.386038,1.55747,-1.6623,-0.0535453,0.730673,-0.688086,-0.659402,-1.46886,0.342744,0.818116,0.406499,0.662163,-0.111855,0.0852318,0.475798,-2.20578,-0.013805,0.280811,-0.493089,-0.218601,0.466325,-0.649599,0.172808,-0.0756854,-1.18021,-2.84741,1.17436,2.4254,4.27153,0.735823,1.58987,1.67604,-2.28181,5.8275,1.8446,5.18509,3.19463,-0.2286,1.31345,-1.78325,-0.549518,1.75016,-4.95194,-4.72833,0.380585,0.264478,-4.09486,0.712234,-1.87851,2.03569,-4.78603,-3.84836,-0.306414,-3.95996,-1.50527,-2.94326,2.71341,-0.976452,0.114209,-1.26397,14.8164,-13.4845,0.161707,0.0886735,-8.14158,-1.09221,-1.05073,0.149294,-2.41293,-4.39162,3.30804,1.94235,0.614293,0.211918,3.56175,5.13747,-0.0804034,0.0304542,7.843,-10.4694,-2.7294,-3.23093,1.63239,-4.28566,-5.73887,-4.11729,13.2398,7.18154,-6.4783,-3.25722,6.27337,-7.1209,-2.12229,3.0698,0.0870722,-2.68969,-3.20965,-11.495
-3151.3,0.255088,0.153119,4,15,0,3171.44,0.29691,-2.83443,0.553522,0.215745,-0.835361,-0.792679,0.544591,1.48809,-0.312691,-0.574167,0.96546,0.0461405,-1.8491,0.117932,1.03344,-2.34532,-0.480978,0.849356,-1.15927,-0.769355,-1.76373,0.248283,1.065,0.56316,1.09198,-0.785671,-0.0738794,1.28755,-3.27807,0.269028,0.78139,-0.466388,-0.390955,0.920878,-0.948159,0.6902,-0.0864966,-8.68626,0.0786732,-1.60242,2.66596,-1.26988,3.76341,-0.404801,3.04445,-5.89654,0.946502,-2.35748,-0.973152,1.87999,0.326715,-1.82438,3.16076,-2.52156,-0.272614,0.531842,0.557056,-6.03586,-4.82898,4.55511,-2.46172,-2.1286,1.1955,-1.55763,0.15544,0.306661,0.654847,-0.739297,0.655854,-1.09888,-0.195815,-0.992525,-1.75643,-2.04778,59.8394,-4.83121,1.9307,5.984,0.00262771,-1.91168,-0.484705,-3.05898,0.387135,-1.09819,5.93425,4.9537,-0.214026,1.9676,0.987101,1.51518,-4.59175,4.76788,-5.51058,2.49161,4.0038,1.36938,0.186623,4.66219,1.80533,-1.17384,7.09377,5.71091,-7.78909,5.56684,-1.59367,4.08518,0.996368,-0.753145,1.74342,1.67737,10.2266
-3154.77,0.979337,0.0925361,6,95,0,3180.82,0.308469,-2.89058,0.686894,-0.251486,-1.34618,-0.250926,0.487931,1.85003,-0.0145151,-0.511363,1.21957,-1.04274,-1.39689,0.420952,0.762043,-2.03213,-0.685051,0.306006,-0.757661,-1.08549,-1.54612,-0.340805,0.518149,-0.316893,-0.0373506,-1.20086,-0.460985,-0.0428787,-2.787,0.446102,1.36328,-0.0237069,0.085681,1.04667,-0.31422,0.67812,0.164638,-5.22929,0.102686,1.45008,7.16852,1.17855,1.00059,-3.07208,-2.47499,-0.883479,-1.32848,1.42687,-1.19805,-2.3149,0.759872,-1.0224,2.39494,9.27281,2.42072,-2.40795,0.946141,-0.51424,-0.966998,-1.75151,6.18455,0.840124,0.447792,-1.53213,-5.68267,-3.96136,-1.04772,1.46447,1.33893,0.58287,-0.56137,-4.0048,-3.45078,-14.5241,-17.6981,7.35091,1.93939,-1.07095,-4.83387,0.44078,-2.46286,1.00892,0.704954,-2.11592,6.59778,-9.29745,1.73421,4.27478,-0.605119,-5.40076,-0.294801,5.28881,0.212199,1.28632,8.23717,-0.545663,2.2117,-16.4398,-6.67384,-8.74153,6.55525,-4.53967,-5.93111,2.36943,4.12911,1.91068,-1.19572,-3.85534,0.136923,-4.83184,-11.7966
-3150.27,0.893371,0.0972809,5,31,0,3161.09,-0.442414,-2.70105,1.01807,-0.0729213,-0.348572,0.569064,1.07375,2.13812,1.06001,0.0627035,1.57386,0.0744679,-1.21031,0.229431,1.40113,-1.6734,0.607765,1.16853,0.555172,0.283561,-0.66704,0.716253,1.47297,0.964749,1.30545,0.376332,0.492139,1.09076,-2.38914,-0.0572511,0.86907,-0.105658,0.243786,0.982472,-0.427297,0.631774,0.404179,-2.43597,-2.00365,-0.963254,-1.14112,0.548818,-2.51146,0.0719596,-1.65398,-0.271995,3.63967,1.96171,1.7654,-0.739727,-1.79822,1.07272,0.852387,-6.10554,0.444855,0.74483,-4.22702,0.92381,-2.61035,1.93602,2.52652,-2.39558,1.75781,-1.07063,0.426262,-2.39695,0.313115,1.19689,0.23408,0.254805,-1.60636,-1.5647,2.10535,-0.850482,56.6842,13.676,2.12366,-4.40946,-0.566253,5.06499,1.71882,3.7531,7.24034,-0.980755,8.14694,2.44504,0.640676,-4.72356,2.66759,9.106,15.2012,-0.716291,3.83307,5.06898,1.54599,0.121723,8.49591,-1.49681,1.59455,13.8291,-6.19442,-1.20983,6.38003,-6.69533,3.93775,4.79571,10.8526,6.66311,-1.26827,3.15717,26.8678
-3139.52,0.998648,0.106151,6,63,0,3157.24,-0.0622298,-2.33756,0.544206,0.0196742,-0.161865,-0.327605,0.544992,1.25649,-0.183069,-0.272989,0.431243,-0.386074,-1.72496,0.224457,1.05605,-1.73792,0.151503,0.948768,0.0888469,-0.167625,-1.47032,0.855613,0.942941,0.821771,1.19539,-0.199336,0.19831,0.938507,-2.13567,0.287836,0.747634,-0.186062,0.136218,0.593163,-0.317099,0.525795,0.178475,-0.91455,-2.48487,0.988984,-3.97302,0.156512,5.28597,0.158468,-1.51807,-3.14656,0.577836,1.3979,0.203534,-0.993034,4.94982,4.77793,-2.67145,-8.03791,-0.621572,-4.94484,0.429665,-0.40559,2.80806,-0.593155,1.26993,-1.51236,2.30427,-2.46699,0.718908,-0.415431,-1.63069,-1.04986,-0.50949,0.494189,0.296734,-0.145322,-2.59276,-3.53667,42.6249,4.46313,4.33462,4.21689,5.49672,0.743588,1.92643,-0.183329,0.51232,-0.552192,-2.4762,-3.41562,-4.34602,4.19713,5.51742,15.222,3.53875,8.1763,2.24452,3.91773,-5.47964,10.6579,-13.2441,13.8849,5.00477,-3.97145,0.712904,1.51794,0.527844,9.27353,4.43823,-0.25895,8.31786,-5.30568,0.0946364,2.42483,15.6612
-3151.44,0.988419,0.128306,5,63,0,3173.69,0.227429,-2.51673,0.197604,-0.115017,-0.927229,-0.474049,0.167898,1.35179,-0.23945,-0.313688,0.436383,-0.281821,-1.91384,-0.0654714,0.633068,-2.00656,-0.245299,0.487117,0.0820575,-0.453714,-1.55947,0.080266,0.720087,0.268151,0.893051,-0.675795,-0.168169,-0.167352,-3.32683,0.560815,1.27909,-0.618056,0.00376194,1.32168,-0.0733418,0.599464,0.212458,1.88559,-2.50683,1.66612,-1.11778,1.34251,1.70692,3.4877,2.79573,2.61503,-1.85869,-3.51644,1.80889,-1.3894,3.36005,1.23719,1.04544,-3.9978,-0.284994,0.0949194,-3.67222,0.975968,0.981987,-0.330602,2.193,-4.90779,-2.15269,-2.84412,5.64855,-3.06123,-0.395859,1.0981,-4.91945,-4.17342,-2.61783,2.7154,2.9689,-4.23042,18.2973,-0.720902,-1.64372,4.5215,-2.5665,-0.223786,-4.35168,2.47031,0.196911,2.89997,0.311995,4.40735,-3.66801,0.288129,1.40353,-12.6682,6.77803,-2.66346,7.61228,5.82365,3.74486,0.696271,-6.06258,-2.26051,3.3368,-1.15625,4.46003,-13.087,-6.94811,4.3336,-0.465732,-1.90566,1.24892,-0.749126,7.5578,-3.75828,10.0374
-3149.13,0.722073,0.126918,4,31,0,3171.4,0.246471,-2.8529,0.329952,-0.0265844,-0.859636,-0.224355,1.42443,2.16076,-0.164466,-0.707491,0.901142,-0.0559706,-1.97312,0.583522,1.16348,-1.68121,-0.0199354,0.5985,-0.410373,-0.874063,-1.0637,0.0447684,0.867804,0.496979,0.489457,-0.404497,0.0231494,0.949407,-2.69405,-0.269527,0.313898,-0.90761,-0.3072,0.257521,-1.08228,0.276503,0.115347,14.174,-1.87139,4.70698,-1.46019,0.495859,-2.97831,-1.74124,3.38991,-2.37932,-0.733898,2.78306,2.78148,-1.95839,-1.43708,-0.174021,0.487354,-2.39809,5.83051,0.0668053,-0.755219,-0.101754,-0.246074,-0.562433,4.67518,-3.21134,-0.279794,-0.73999,0.329893,2.19222,-1.61884,-4.73372,2.14407,-3.74848,-0.810708,0.403557,-0.0609835,-9.71405,88.3376,15.0052,-3.01939,1.76062,-0.88851,1.45228,10.5587,5.28543,0.480903,-4.93607,2.69491,3.76526,-1.44128,6.62452,1.80053,10.3374,14.7662,4.40905,-2.80835,-5.72604,7.06495,-3.19952,10.1939,11.7266,-5.511,-0.228688,9.22004,9.419,-7.75884,5.86964,0.659312,0.540173,9.78945,-1.88327,1.17265,6.23219,28.9592
-3148.58,0.685513,0.128627,5,31,0,3170.21,0.333894,-2.59577,0.700591,0.358803,-0.657645,0.0597661,1.14799,1.89991,0.416046,-0.0738498,0.909954,-0.0960446,-0.938995,0.690802,1.26644,-1.94856,-0.795358,0.430701,-0.588411,-0.826377,-1.87583,0.175887,0.576521,0.240394,0.574847,-0.83088,-0.37862,0.230431,-2.84813,-0.504261,0.765769,-1.24592,-0.531024,0.501969,-1.6287,0.197377,0.0523986,0.279541,-1.0177,-3.49599,-2.06474,-1.66017,4.30126,0.799254,-0.925718,-0.496164,-3.14767,-0.00747986,1.05391,1.00063,2.48025,1.96347,-0.0782121,1.11698,-6.41231,-1.79547,5.87262,-0.843104,-0.174737,-2.90789,-4.7445,4.14204,3.1659,-0.209441,-2.86742,1.22458,-1.56612,-2.41066,-3.08467,-2.30694,3.16946,-4.46587,-1.67285,-4.12686,-57.4933,-9.052,-4.02994,0.556933,-4.0264,0.174232,2.52191,-1.37472,2.07555,-3.88652,-2.46208,-5.92854,1.64785,3.49337,-0.0128233,8.80524,-27.295,2.42685,-0.308563,1.94588,0.197223,4.84708,-6.30803,4.05874,0.301097,-4.29698,-1.3368,-3.82054,16.7909,-2.58621,5.52596,-8.21013,1.23239,-0.771148,-11.811,-0.0419366,-17.8395
