# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=643996713
# chain_id=1
# iter=10000
# warmup=5000
# save_warmup=1
# thin=100
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=diag_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sn_mean_logit_score_prior,sn_sd_log_sd_student_logit_score_prior,sn_student_logit_score_prior.1,sn_student_logit_score_prior.2,sn_student_logit_score_prior.3,sn_student_logit_score_prior.4,sn_student_logit_score_prior.5,sn_student_logit_score_prior.6,sn_student_logit_score_prior.7,sn_student_logit_score_prior.8,sn_student_logit_score_prior.9,sn_student_logit_score_prior.10,sn_student_logit_score_prior.11,sn_student_logit_score_prior.12,sn_student_logit_score_prior.13,sn_sd_log_sd_evaluator_logit_score_prior,sn_evaluator_logit_score_prior.1,sn_evaluator_logit_score_prior.2,sn_evaluator_logit_score_prior.3,sn_evaluator_logit_score_prior.4,sn_evaluator_logit_score_prior.5,sn_evaluator_logit_score_prior.6,sn_evaluator_logit_score_prior.7,sn_evaluator_logit_score_prior.8,sn_evaluator_logit_score_prior.9,sn_evaluator_logit_score_prior.10,sn_evaluator_logit_score_prior.11,sn_evaluator_logit_score_prior.12,sn_sd_log_sd_dimension_logit_score_prior,sn_dimension_logit_score_prior.1,sn_dimension_logit_score_prior.2,sn_dimension_logit_score_prior.3,sn_dimension_logit_score_prior.4,sn_dimension_logit_score_prior.5,sn_dimension_logit_score_prior.6,sn_dimension_logit_score_prior.7,sn_mean__d_logit_score__d_ntest_prior,p_sn_mean_logit_score_prior,p_sn_sd_log_sd_student_logit_score_prior,p_sn_student_logit_score_prior.1,p_sn_student_logit_score_prior.2,p_sn_student_logit_score_prior.3,p_sn_student_logit_score_prior.4,p_sn_student_logit_score_prior.5,p_sn_student_logit_score_prior.6,p_sn_student_logit_score_prior.7,p_sn_student_logit_score_prior.8,p_sn_student_logit_score_prior.9,p_sn_student_logit_score_prior.10,p_sn_student_logit_score_prior.11,p_sn_student_logit_score_prior.12,p_sn_student_logit_score_prior.13,p_sn_sd_log_sd_evaluator_logit_score_prior,p_sn_evaluator_logit_score_prior.1,p_sn_evaluator_logit_score_prior.2,p_sn_evaluator_logit_score_prior.3,p_sn_evaluator_logit_score_prior.4,p_sn_evaluator_logit_score_prior.5,p_sn_evaluator_logit_score_prior.6,p_sn_evaluator_logit_score_prior.7,p_sn_evaluator_logit_score_prior.8,p_sn_evaluator_logit_score_prior.9,p_sn_evaluator_logit_score_prior.10,p_sn_evaluator_logit_score_prior.11,p_sn_evaluator_logit_score_prior.12,p_sn_sd_log_sd_dimension_logit_score_prior,p_sn_dimension_logit_score_prior.1,p_sn_dimension_logit_score_prior.2,p_sn_dimension_logit_score_prior.3,p_sn_dimension_logit_score_prior.4,p_sn_dimension_logit_score_prior.5,p_sn_dimension_logit_score_prior.6,p_sn_dimension_logit_score_prior.7,p_sn_mean__d_logit_score__d_ntest_prior,g_sn_mean_logit_score_prior,g_sn_sd_log_sd_student_logit_score_prior,g_sn_student_logit_score_prior.1,g_sn_student_logit_score_prior.2,g_sn_student_logit_score_prior.3,g_sn_student_logit_score_prior.4,g_sn_student_logit_score_prior.5,g_sn_student_logit_score_prior.6,g_sn_student_logit_score_prior.7,g_sn_student_logit_score_prior.8,g_sn_student_logit_score_prior.9,g_sn_student_logit_score_prior.10,g_sn_student_logit_score_prior.11,g_sn_student_logit_score_prior.12,g_sn_student_logit_score_prior.13,g_sn_sd_log_sd_evaluator_logit_score_prior,g_sn_evaluator_logit_score_prior.1,g_sn_evaluator_logit_score_prior.2,g_sn_evaluator_logit_score_prior.3,g_sn_evaluator_logit_score_prior.4,g_sn_evaluator_logit_score_prior.5,g_sn_evaluator_logit_score_prior.6,g_sn_evaluator_logit_score_prior.7,g_sn_evaluator_logit_score_prior.8,g_sn_evaluator_logit_score_prior.9,g_sn_evaluator_logit_score_prior.10,g_sn_evaluator_logit_score_prior.11,g_sn_evaluator_logit_score_prior.12,g_sn_sd_log_sd_dimension_logit_score_prior,g_sn_dimension_logit_score_prior.1,g_sn_dimension_logit_score_prior.2,g_sn_dimension_logit_score_prior.3,g_sn_dimension_logit_score_prior.4,g_sn_dimension_logit_score_prior.5,g_sn_dimension_logit_score_prior.6,g_sn_dimension_logit_score_prior.7,g_sn_mean__d_logit_score__d_ntest_prior
-3143.81,0.0667802,0.184135,2,5,0,3157.52,-0.133034,-1.97856,0.810134,0.496753,0.258425,0.275148,0.677679,1.35014,0.103446,0.147299,0.657322,0.133322,-1.00901,0.295316,1.41845,-1.81902,-0.0642393,0.887613,0.184369,-0.541672,-1.24601,-0.0110027,1.00909,0.627402,0.522378,-0.150937,0.188644,0.710656,-2.44564,0.167329,0.834739,-0.145498,0.173981,0.943803,-0.132909,0.672643,0.109505,4.55397,5.42574,-0.148708,-3.2361,-1.03606,0.225513,-1.03007,2.89315,3.82522,-2.46566,2.17962,-1.08987,-0.161805,0.564098,-4.03306,1.00102,-1.69272,0.314452,1.02649,3.82059,0.752006,2.62124,-0.285144,2.73791,0.184149,1.9856,-0.226526,3.09186,0.21592,-3.53576,0.957968,-1.55295,0.449155,-1.50178,0.415375,-1.77477,0.218655,68.6136,22.8071,8.78714,12.6372,7.05491,3.82286,-0.609484,1.22723,-2.13894,1.93443,-2.51347,0.191084,-6.02476,-3.07306,15.2008,2.77406,-1.25353,11.3638,6.75928,0.265147,3.02315,-7.30284,3.71028,7.59963,-8.17522,10.1968,11.7733,-1.35078,-0.676101,0.656325,0.539085,2.46695,6.67419,2.88847,8.96382,2.66587,20.7305
-3147.29,0.270245,0.17196,4,15,0,3169.25,0.238049,-2.51011,0.0440874,-0.520086,-0.723794,-0.594787,0.131086,1.59982,-0.411444,-0.677967,0.392974,-0.179398,-1.34713,0.237665,0.29568,-2.02138,-0.363529,0.594975,0.312703,-0.961654,-1.98398,0.109816,0.834461,0.119368,0.705525,-0.944348,-0.408676,0.364544,-2.52443,0.400688,0.944237,-0.0216962,-0.188861,1.09722,-0.2198,0.707271,0.166874,3.31886,2.48126,2.4823,0.857439,-0.877877,3.91767,1.34978,1.43249,5.8714,4.68071,-2.23546,4.92235,-1.58834,-4.97061,-1.06258,-3.00572,-2.24918,-0.813839,-2.5659,1.71863,0.70618,-0.694306,2.69699,0.656768,-2.03084,0.331037,-2.45889,2.60715,-0.107569,0.796718,2.1903,-3.55319,6.06117,2.57432,-2.85586,-0.292843,-2.27501,7.96606,2.53922,-4.58437,-4.4624,0.100302,-0.952713,-4.81496,7.67055,-0.873519,-4.65837,-0.028782,6.47811,2.66818,7.43731,-3.33102,9.71557,2.70394,5.37673,11.0185,-0.646978,-1.28693,2.7335,5.29856,-7.11713,1.49366,-9.94502,-5.82999,-2.04964,-0.630621,4.81873,-0.33942,3.56276,-8.5604,3.05671,2.9559,-0.397322,7.66202
-3151.55,0.878183,0.139878,5,31,0,3162.59,0.170103,-3.35683,0.771617,-0.438953,-1.16385,-0.299401,0.758939,2.18818,-0.734587,-1.33179,0.912587,-0.284325,-3.52012,-0.552273,1.09039,-1.6371,0.144794,1.00007,0.301749,-0.17799,-1.08202,0.455505,1.1101,0.81773,1.29232,-0.11229,0.435229,0.956477,-2.24905,-0.241934,0.228006,-0.460749,-0.385321,0.49456,-1.07672,0.0723393,0.0107741,-7.69649,0.815301,-0.228131,0.833668,-0.548784,2.18908,-0.961026,-2.63016,-1.97637,-0.490403,2.61036,-1.48601,-1.54406,0.22022,2.10256,3.61093,0.820655,-0.567712,0.623264,-3.23519,2.12602,-0.647321,2.06406,1.59206,-0.857777,3.9649,0.128647,2.76175,-2.46668,0.828469,-0.0316364,2.08021,0.247064,-0.654965,0.283006,-0.0574893,2.22176,61.4722,-0.40739,3.49842,0.917425,0.229655,2.0775,1.95474,1.4862,-0.367175,-3.22821,3.02569,3.40168,-4.03669,-2.01217,1.04246,21.8093,-6.23565,10.163,5.16246,1.56913,-1.41633,-0.937259,1.45855,11.0098,7.8356,-5.3166,15.2817,1.45823,3.03935,5.48867,-0.0528086,10.1927,5.51432,10.1467,-11.6302,1.80049,15.7768
-3145.48,0.972614,0.120117,4,31,0,3168.8,0.370225,-2.01771,-0.311901,-0.362146,-1.3229,-0.546809,-0.0142857,0.529069,-0.673979,-0.663644,-0.0129232,-0.920689,-1.63701,-0.501783,-0.0117905,-2.25423,-0.42551,0.771717,-0.783043,-0.555408,-2.2625,0.532165,1.14884,0.432391,0.519448,-0.413569,-0.377807,0.369348,-2.27551,0.0541158,0.497742,-0.136104,0.152177,0.743953,-0.164872,0.400903,0.220311,-4.24827,-4.91647,-0.0715354,-3.53795,5.08241,1.32258,-1.06227,4.18544,5.49522,-3.79421,2.05106,-0.488157,-2.51468,0.98227,-1.71148,4.15648,-0.171139,-1.85017,-2.72936,0.0158766,0.775831,-1.13126,-2.38578,-2.82189,0.7211,-2.91342,5.82777,2.48261,-0.618626,-5.47865,-1.48689,0.926667,3.9062,-0.340215,-0.0847309,1.88414,-0.521642,-0.0260216,4.35285,-5.95608,10.5392,-7.53285,4.2882,4.01948,0.194615,-0.939755,1.17211,2.20307,-8.63662,-0.891802,-2.8923,-2.1913,0.390284,-5.51541,2.36736,-3.25066,3.79845,-2.277,5.28171,5.42763,-0.442,-4.62588,9.54842,-6.86168,-4.64191,-8.54402,-2.92927,-9.62053,3.05721,7.95413,-0.47578,8.61319,-5.19592,4.99401
-3148.62,0.980734,0.123984,5,31,0,3168.22,0.165198,-3.21645,0.462388,-1.07932,-1.30144,-0.906497,0.395136,2.17558,-0.264117,-0.308166,0.543954,-0.147507,-2.17028,-0.307641,0.894106,-1.9599,-0.443551,0.556573,-0.641389,-1.00486,-1.42247,-0.198372,0.935608,0.459348,0.676448,-0.796981,-0.299513,0.40092,-1.67015,0.184071,0.774615,-0.00760052,0.0911213,0.522551,0.0562182,0.360476,0.180622,-0.230782,2.11718,-0.17222,3.90539,-2.31466,-1.82939,4.74617,0.703151,-1.34592,-4.93032,1.06752,2.05663,3.12853,2.70199,4.28555,1.95334,0.819849,1.39385,5.03318,1.65637,-1.01302,-3.11109,-0.0907762,-2.66385,-3.12179,1.43434,4.19185,2.1745,0.270909,2.39168,2.09568,-2.35464,1.54312,-2.81236,0.732386,3.70638,-0.179331,7.33756,-5.97296,0.27337,-5.84796,-1.27903,-0.957237,-1.65541,2.31195,0.832366,3.1223,-0.97741,4.7274,0.342078,-1.7287,0.188549,10.9734,-7.73031,2.0114,-2.8609,-2.49582,5.17153,-3.88762,11.9534,11.3178,0.65481,-7.2654,-3.30547,-2.07786,-0.295305,-2.54439,16.2238,-0.0668991,-2.15855,-10.8482,16.8809,-11.5154,6.49998
-3160.91,0.90494,0.112624,5,31,0,3181.53,0.233792,-2.85427,1.18615,-0.16629,-0.23342,0.378172,0.906395,2.01508,-0.848246,-0.531469,0.495292,-0.365323,-2.01735,0.269965,1.14589,-2.51183,-0.473126,0.750041,-0.41914,-0.903882,-2.49308,-0.11354,1.44023,0.553198,0.996355,-0.827332,-0.0104687,0.385067,-1.76528,-0.187831,0.551352,0.0960852,0.00878441,0.829857,-0.332307,0.499496,-0.286649,4.89874,1.39862,-0.802783,-1.82999,2.81237,-1.96901,-4.84352,3.23023,3.48294,2.60017,0.592494,0.878746,0.632827,2.1076,1.06146,0.518062,-2.71216,-0.37054,-2.57592,1.50645,0.721416,-3.31323,1.41665,2.28817,-0.0869308,1.40487,0.305448,-1.43956,-3.78657,1.78576,0.736321,-3.57336,1.3195,-5.98551,-1.85398,-1.86342,-11.4858,15.7315,8.34265,9.09965,-2.2977,2.81805,4.45678,2.54012,1.23705,-4.76652,-1.32281,-2.01807,-4.23652,-2.77492,2.46679,0.826975,-4.61341,-2.8921,-2.11497,1.13672,1.49329,-0.802384,-2.68956,7.20564,0.771039,-0.50093,-0.554783,7.23592,-4.59311,20.1065,-27.8756,0.354887,18.3776,-0.832519,21.8646,-10.5698,8.21718,-15.0273
-3150.99,0.924067,0.114598,6,63,0,3179.28,0.349744,-2.11692,-0.0748098,-0.173069,-0.0704506,-0.354431,0.18503,0.917608,-0.287858,-0.168922,0.0314658,-0.441635,-1.73113,-0.130595,0.370149,-2.27045,-0.254996,0.669338,-0.408078,-0.704285,-2.62878,0.0335059,0.935568,0.528019,1.11287,-0.904723,-0.237769,0.808468,-3.32513,0.145757,0.558391,-1.29786,-0.717738,0.466863,-0.691811,0.641918,0.143571,-6.36964,6.32446,-2.28474,1.67488,-1.80987,0.705303,2.69461,1.80212,2.94393,-3.80044,-2.48785,0.508249,3.41966,3.28956,2.22988,1.52892,-1.76007,3.03121,0.29534,-2.05248,-5.68312,-1.44975,5.737,-1.97808,-0.378631,-2.56063,0.725646,0.433695,-5.77584,-0.550187,1.05874,-4.07699,3.05659,2.71028,0.757933,0.457921,1.24971,-20.5199,0.372085,-9.44702,3.58018,9.67737,1.7528,-2.50045,-0.737121,0.47986,8.24569,-9.47781,-2.28914,-6.78788,-1.20484,-1.73782,2.38693,3.46708,-2.26686,0.403632,2.10273,-5.80618,-0.856057,-5.34623,3.5534,2.97554,-6.73501,-1.3602,1.15964,-5.32906,4.47306,-3.70086,-4.71025,-2.03477,-5.45384,5.44125,1.40449,-3.76585
-3150.21,0.992903,0.160784,5,47,0,3170.74,0.555524,-2.54811,0.563596,-0.305743,-0.591465,-1.09594,0.926064,1.34501,0.33336,-0.441942,0.610027,0.039935,-1.84821,-0.31489,0.675273,-2.02426,-0.351039,0.415885,-0.607997,-1.21429,-2.08847,-0.146037,0.787702,0.261762,1.10447,-0.518996,-0.491638,0.771375,-2.65766,-0.806706,0.21025,-1.14181,-0.614067,0.0843414,-1.47796,-0.0494913,-0.125544,4.16698,0.488331,-2.26452,-2.87391,-2.66047,-0.359491,0.920125,0.310753,1.62955,-1.68149,2.77806,-5.14413,0.308886,-3.75624,2.49531,-0.322288,-3.97497,5.10792,-2.61526,1.62333,2.48609,0.852164,0.100257,3.94132,-0.377655,2.9595,1.04832,1.69378,0.208203,3.4916,0.78506,-5.25538,0.361129,-1.83365,-1.64959,-3.70204,-17.1108,49.2611,7.81556,4.96819,-2.9048,2.14636,-5.54551,9.62355,-1.62027,7.41824,0.306454,3.6819,6.27759,-1.93856,-5.8939,-1.88148,4.28245,6.67802,-0.959291,-0.302866,-3.06951,-1.64585,-2.18992,3.88925,2.14782,7.57677,10.503,-7.81815,4.31028,-3.4771,-2.21039,4.18504,-0.0747273,7.90542,-0.229415,-3.86952,4.16283,5.10853
-3148.67,0.906746,0.0908697,5,63,0,3168.84,0.159926,-2.55123,0.753411,0.257556,-0.0624054,-1.00764,1.01427,1.70278,-0.0427214,-0.171804,1.1198,0.173111,-0.939869,0.433011,0.965999,-2.14609,-0.327268,0.879334,-0.494811,-1.13183,-1.68392,0.115545,0.987784,0.502641,1.1308,-0.385663,-0.0587157,0.962216,-2.86914,-0.0259771,0.901542,-0.199526,-0.623409,0.669682,-0.605921,0.714183,0.0240251,0.591263,2.91286,2.66768,-3.46956,-2.8019,3.47663,4.01346,0.634535,-0.170427,3.91646,-0.825492,2.10902,4.31653,-0.426274,0.647511,-1.99307,-1.87505,-0.638432,1.21218,5.51589,0.995642,0.605601,1.74687,-0.776441,3.09293,0.369575,2.15119,4.65326,-1.79087,3.05713,3.53672,-0.836083,2.06866,0.762595,2.81798,-1.16139,-5.87262,94.9532,9.62229,3.23599,4.34811,4.27204,-7.48274,6.19388,1.09354,0.517843,-0.369393,8.14144,4.90411,4.192,4.18491,-0.405288,2.13171,-1.51195,9.74394,-0.384335,-2.77903,2.9579,-0.261803,1.55478,4.42983,4.04316,10.0149,6.9048,3.69745,-1.36594,3.41743,4.26891,9.5092,-4.35724,-1.26846,5.85351,6.37597,23.1263
-3142.11,0.941588,0.103081,6,63,0,3164.61,-0.0538487,-2.30462,0.586368,0.318553,-0.280228,-0.542183,0.447961,1.3285,-0.10758,-0.122886,0.559869,-0.12135,-1.0879,0.0565504,0.903114,-1.94721,0.0831804,0.940968,0.0253717,-0.107309,-1.37032,0.454408,1.16778,0.433208,0.808535,-0.280279,0.236244,0.858686,-2.05878,0.213603,0.833823,0.0915103,0.131585,0.693697,-0.141566,1.0614,-0.0428333,-8.05059,-3.55017,-3.07959,2.08392,4.67243,3.24261,-3.40261,2.09779,-1.31298,0.158759,-1.91492,-0.82983,-2.4248,-7.19664,-1.4667,-3.76288,0.158378,-4.8151,0.799991,0.8139,3.8198,0.617473,1.29119,2.36785,2.45044,2.46699,1.43179,2.16138,-0.107105,2.4775,-1.36173,1.48577,-2.11511,1.76432,1.95597,4.60481,3.50498,11.8405,-2.32013,3.79132,9.24899,1.75943,-4.84751,-3.4367,-1.20318,-0.653915,2.18814,0.0570553,-1.25158,0.885447,-2.6382,2.30173,-8.34677,4.39144,4.32681,2.39496,6.23832,1.20503,0.976387,2.32538,-14.4271,-4.27435,-0.992913,7.54629,-0.999368,8.97807,-5.58956,0.600096,3.85607,-2.98842,-9.38178,-2.3284,23.7701,-3.57643
-3147.88,0.933685,0.124004,6,63,0,3160.35,0.0204805,-2.49166,0.249737,-0.374593,-0.403143,-0.834108,0.608589,0.864824,-0.771353,-0.515003,0.436645,-0.366846,-1.84393,0.12112,0.870429,-2.22274,0.510993,1.63224,-0.264905,0.143286,-0.919516,1.04415,1.89169,1.40001,1.6971,0.237739,0.921934,1.64908,-2.2334,-0.194672,0.434395,-0.772457,-0.330761,0.579657,-0.583423,0.200356,0.102899,1.49961,0.536201,-4.16363,1.72825,3.83151,0.864896,3.95738,-0.22245,0.757476,-2.08774,1.37794,0.0961159,-2.00234,-1.1235,0.206437,-3.26589,1.67284,1.83675,-2.23187,1.58337,-1.23453,1.89057,-2.52393,3.67091,1.37747,-4.09756,-2.70321,1.51034,-0.546427,0.672252,1.72597,0.0320933,-1.07972,1.53359,1.2237,-1.7771,10.5435,37.7974,-0.61403,0.973811,-0.795061,4.22721,-2.78793,6.69786,-7.15884,-4.12497,0.0186802,2.20065,2.47144,-1.95485,5.97978,4.18554,4.69235,-1.66881,3.37464,-6.04277,3.12586,3.39746,1.16622,1.07219,4.78063,-0.0834961,1.85254,12.0642,1.23263,4.4996,1.84417,3.92298,-10.6829,2.09715,8.89548,5.35273,2.12559,9.51448
-3148.44,0.997421,0.118696,5,63,0,3168.02,0.258053,-2.10439,0.405163,-0.0296132,-0.196676,-0.196271,0.281672,1.14646,-0.311601,-0.305587,0.628155,-0.165588,-1.07857,0.175093,0.663723,-2.34074,-0.00902963,1.44432,0.103048,-0.933669,-2.24204,0.659817,1.2659,0.78953,1.48376,-0.491365,0.0945074,1.37812,-3.34679,-0.623721,0.815502,-1.01005,-1.32149,0.433507,-1.28906,-0.421101,-0.0981135,-4.33312,2.79142,0.957182,-3.45612,1.93355,2.24625,0.682743,1.3699,-1.36975,1.5054,2.24776,-4.22898,-1.1222,0.953038,0.130045,-0.97747,-1.92927,3.7005,-5.27199,-3.00265,2.18032,1.59839,0.631488,-0.467691,0.348977,2.87196,2.99434,2.99889,-0.571789,-2.54706,4.23175,-2.62878,2.77409,-3.41474,-2.3977,5.44433,-0.225006,-1.92318,-2.89892,1.76655,-0.273853,4.59823,0.9183,-6.82467,-1.12914,-2.66338,-3.44406,7.03942,-3.19511,0.612865,3.39493,-0.681711,6.71027,-0.603248,11.7475,2.69368,-2.37566,-3.59432,2.23647,-7.6504,-0.921107,2.45061,-3.51829,-0.716014,3.03136,-5.05348,0.0656346,2.89098,2.73819,-4.45772,-1.86468,2.97514,-6.14351,-10.3118
-3151.18,0.883494,0.132097,6,63,0,3169.06,0.0723329,-2.03707,0.96429,0.232149,-0.282005,0.449309,1.15163,1.92327,0.391094,0.198726,0.907772,0.347184,-0.852632,0.590969,1.5073,-1.36138,0.0613182,0.687328,0.183087,-0.219315,-0.998981,0.57833,0.844625,0.308601,0.980921,-0.0706401,0.182895,0.72591,-3.00361,-0.134833,0.328861,-1.05306,-0.945903,0.0345835,-1.38196,-0.141553,-0.346271,-3.11069,-4.76517,0.524686,3.32968,0.14269,-0.392207,-1.23386,1.04346,-2.5969,-1.45353,3.16312,-0.01904,-2.40353,-0.37408,5.01726,-0.226393,-4.53755,1.64787,-3.7888,-2.46825,0.840472,3.13679,0.00373462,1.81809,2.2606,1.62731,6.09305,1.14978,-3.74111,0.327274,-1.16929,2.23119,-0.67839,1.00954,1.26183,2.73595,3.35498,37.1997,32.7869,7.27147,-10.7122,-5.03759,4.31009,10.1316,11.376,2.3352,-0.399024,2.71643,-4.71841,-4.6249,2.66393,8.23164,7.13125,-0.729799,9.03492,8.53249,4.23253,-0.0844263,8.97944,4.88089,-27.5126,7.23746,4.43932,9.49446,0.341328,-8.43081,8.90685,0.615685,2.27719,-0.738399,-5.13207,0.837382,-1.86508,-8.3043
-3138.77,0.861722,0.122239,5,31,0,3156.07,0.0773723,-2.69208,-0.00702925,-0.579993,-1.21622,-0.474947,0.337197,1.41151,-0.00734606,-0.402233,0.989517,-0.494116,-2.12213,-0.0276599,0.713724,-1.2327,-0.040411,0.413974,-0.225477,-0.438057,-0.721147,0.264021,0.57829,0.36023,0.614942,-0.167839,0.0436537,0.621488,-2.06895,0.00734959,0.501872,-0.123954,-0.169645,0.800627,-0.398977,0.463091,0.276965,0.172572,4.98905,-3.88911,2.87675,0.0762286,-2.45687,0.610933,-1.35821,1.50687,-2.03729,-4.83018,2.77121,-1.04887,1.17229,1.3705,-4.01574,-2.86914,2.44747,-0.97256,-0.582367,3.19914,-2.66934,0.653185,3.24908,-1.43767,2.93496,1.89668,-1.47457,2.11079,0.371016,-2.56465,-1.64802,2.05549,0.762415,-3.0932,3.77687,3.79259,-60.3681,2.58178,-7.73212,-5.98121,-3.67461,0.465602,-3.2716,-1.14077,2.44852,-0.632414,6.60286,-0.686693,-3.05459,-1.04707,-0.734152,-16.29,-9.15341,-16.1366,-5.50886,-4.2327,7.74205,2.39719,-20.4884,-3.74944,-0.0908959,3.15208,-2.33054,4.1687,0.585775,-7.0885,-8.41734,1.77514,-10.1518,6.88875,-6.77471,-0.654818,-10.2241
-3154.11,0.284994,0.128389,4,31,0,3179.71,-0.0282281,-2.97109,0.888257,0.319114,-1.06551,0.0389675,0.920596,2.77287,-0.107951,0.204718,1.06831,0.314435,-2.04913,0.689196,1.47427,-2.07937,-0.119908,0.855995,-0.204127,-1.09746,-1.34702,0.604901,0.87073,0.489699,0.414367,-0.200891,-0.0375224,1.1381,-2.4175,0.139789,0.989911,-0.0784025,0.215681,0.930069,-0.0626993,1.10949,-0.0709908,16.2207,-0.423448,-5.57404,4.24685,-0.579741,0.442125,0.998106,-3.61446,1.04091,-2.22458,1.56103,-0.0710717,0.346142,-5.81531,-7.51405,3.06235,-0.287529,-0.293594,0.0572137,1.02259,-1.03596,1.20105,0.443225,-1.79755,0.590252,1.30314,-4.39079,1.27441,0.883707,-4.1527,-0.554907,1.4906,4.33937,-2.76048,-2.72273,2.25051,-0.394478,-50.9089,-2.31069,-1.59069,-0.426368,-4.03044,0.510982,-3.24231,4.31716,-1.41182,2.19965,-1.1416,1.02837,-3.64144,1.70621,-0.296958,-17.2815,-2.51394,1.10901,0.837,-5.24093,4.36311,4.12651,-16.1652,-6.3619,-9.96785,8.26283,-2.08623,3.69093,-4.06464,-9.9557,-2.64104,-4.93779,-1.23324,-6.19843,1.84839,9.50121,-18.5728
-3145.76,0.964375,0.154841,4,15,0,3167.54,0.169239,-1.99486,0.217653,-0.604398,-1.26809,-0.867446,0.386085,0.791874,-0.575951,-0.396469,0.0556171,-0.530454,-1.26689,-0.504975,-0.00631391,-1.93568,0.0340223,0.968299,0.179444,-0.448028,-1.32475,0.686677,1.36249,0.726089,1.061,-0.00613663,0.0569578,1.11121,-2.69156,-0.472999,0.737716,-0.623427,-0.266349,0.712844,-0.746941,0.322095,0.259063,0.0512227,4.53638,0.369153,-0.260834,-3.87636,-2.24797,-3.7371,0.250825,-2.90022,-2.95777,-1.10749,6.41443,-0.177634,0.488364,-4.47962,-1.74748,-7.06005,0.626938,-2.24198,-1.0619,-0.33085,0.641023,-3.7885,1.24601,0.558419,-1.40372,4.68898,-0.0135113,-2.81974,2.19221,-1.50843,1.38961,0.234266,4.14088,1.6674,-3.93284,5.85177,-60.851,20.3894,7.2937,-10.4069,-10.8345,-5.99519,11.8306,2.38178,-3.4183,2.60586,-4.8589,-1.23097,2.26266,-13.2742,-8.02829,-7.25819,-12.5222,-3.66448,2.29399,-1.42432,-0.647511,2.61853,5.12828,-5.74936,-2.31729,5.14618,-13.7699,1.07748,-0.0716734,-9.9998,0.778605,-2.94203,0.171195,-0.994266,-1.03347,-3.0393,-8.89829
-3146.46,0.439763,0.1543,4,31,0,3168.85,0.380417,-2.84876,0.304188,-0.330378,-1.35638,-0.349397,0.227759,2.00276,-0.161574,-0.207381,0.575419,-0.830179,-2.09135,-0.334709,-0.232746,-1.58492,-0.32967,0.299512,-0.697517,-1.02407,-1.49477,0.0904814,0.550576,0.159083,0.440186,-0.780387,-0.256397,0.471752,-2.33485,-0.225623,0.432079,-0.428799,-0.193108,0.790164,-0.530788,0.238658,0.117885,7.80057,-4.0845,1.32065,-1.61112,-3.66121,0.105222,2.38694,3.87933,-0.214986,1.14214,-3.20321,-2.8253,4.70556,0.0182623,-5.04658,1.75609,0.416586,-0.729709,0.363447,-1.32168,5.07121,1.07348,-2.67443,-2.24242,-0.267999,3.85224,3.77863,-2.09924,0.0517522,-3.2075,0.861759,-1.19748,-0.25027,0.202621,-1.55729,-3.3637,-4.86979,-57.8723,4.08524,-1.40121,-0.622087,-3.15921,1.71615,-4.3341,5.03997,1.68154,4.08204,0.0478353,-5.26497,-1.13414,-4.26941,-9.48201,16.2112,-1.89108,-5.02249,-7.41197,-7.86026,-1.15248,4.55425,-0.0194902,-0.8356,-0.246365,-18.6026,-2.20424,3.74441,-0.68692,-8.45774,-6.89107,-2.98594,-0.869745,5.83747,-0.618991,-6.37288,-17.9392
-3147.38,0.768339,0.151791,4,31,0,3168.89,0.328195,-2.85844,0.519012,-0.549391,-0.939894,-0.667659,0.449823,1.68176,-0.345548,-0.752161,0.442228,-0.749166,-1.42644,-0.158393,0.429136,-1.94279,-0.111498,0.880934,-0.29622,-0.141901,-1.65787,0.315035,0.945538,0.398562,0.936186,-0.608106,-0.0427574,0.775082,-2.95116,-0.366018,1.17836,-0.27818,-0.405104,0.709321,-0.8986,0.698828,-0.190006,-2.77223,2.63127,-2.71373,4.91826,1.71577,2.202,0.379153,2.43028,-1.22891,-2.32101,-3.95333,-6.25354,-0.319607,1.90861,0.195837,1.5675,-2.6415,-0.388634,1.17598,-2.71029,0.972236,-1.0207,-5.05804,-4.02877,-1.66818,-6.43469,-2.78955,-6.04144,-0.515191,-1.76624,-0.815265,2.62071,2.88911,3.54061,0.0709687,-0.593188,-3.50541,30.2985,-6.06787,4.38355,-2.53317,0.298807,-0.18014,0.953857,1.65912,1.34074,-0.20355,1.64738,-4.26542,3.59335,1.03268,-2.47798,4.98111,3.35105,11.2007,-0.287477,7.88904,-0.979956,2.35466,-0.360265,-4.36669,2.10882,-8.02417,0.919991,1.38818,1.13416,-4.43047,6.55754,6.2106,-1.06937,-2.59537,-0.794053,3.62027,-8.62693
