# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=643996713
# chain_id=4
# iter=10000
# warmup=5000
# save_warmup=1
# thin=100
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=diag_4.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sn_mean_logit_score_prior,sn_sd_log_sd_student_logit_score_prior,sn_student_logit_score_prior.1,sn_student_logit_score_prior.2,sn_student_logit_score_prior.3,sn_student_logit_score_prior.4,sn_student_logit_score_prior.5,sn_student_logit_score_prior.6,sn_student_logit_score_prior.7,sn_student_logit_score_prior.8,sn_student_logit_score_prior.9,sn_student_logit_score_prior.10,sn_student_logit_score_prior.11,sn_student_logit_score_prior.12,sn_student_logit_score_prior.13,sn_sd_log_sd_evaluator_logit_score_prior,sn_evaluator_logit_score_prior.1,sn_evaluator_logit_score_prior.2,sn_evaluator_logit_score_prior.3,sn_evaluator_logit_score_prior.4,sn_evaluator_logit_score_prior.5,sn_evaluator_logit_score_prior.6,sn_evaluator_logit_score_prior.7,sn_evaluator_logit_score_prior.8,sn_evaluator_logit_score_prior.9,sn_evaluator_logit_score_prior.10,sn_evaluator_logit_score_prior.11,sn_evaluator_logit_score_prior.12,sn_sd_log_sd_dimension_logit_score_prior,sn_dimension_logit_score_prior.1,sn_dimension_logit_score_prior.2,sn_dimension_logit_score_prior.3,sn_dimension_logit_score_prior.4,sn_dimension_logit_score_prior.5,sn_dimension_logit_score_prior.6,sn_dimension_logit_score_prior.7,sn_mean__d_logit_score__d_ntest_prior,p_sn_mean_logit_score_prior,p_sn_sd_log_sd_student_logit_score_prior,p_sn_student_logit_score_prior.1,p_sn_student_logit_score_prior.2,p_sn_student_logit_score_prior.3,p_sn_student_logit_score_prior.4,p_sn_student_logit_score_prior.5,p_sn_student_logit_score_prior.6,p_sn_student_logit_score_prior.7,p_sn_student_logit_score_prior.8,p_sn_student_logit_score_prior.9,p_sn_student_logit_score_prior.10,p_sn_student_logit_score_prior.11,p_sn_student_logit_score_prior.12,p_sn_student_logit_score_prior.13,p_sn_sd_log_sd_evaluator_logit_score_prior,p_sn_evaluator_logit_score_prior.1,p_sn_evaluator_logit_score_prior.2,p_sn_evaluator_logit_score_prior.3,p_sn_evaluator_logit_score_prior.4,p_sn_evaluator_logit_score_prior.5,p_sn_evaluator_logit_score_prior.6,p_sn_evaluator_logit_score_prior.7,p_sn_evaluator_logit_score_prior.8,p_sn_evaluator_logit_score_prior.9,p_sn_evaluator_logit_score_prior.10,p_sn_evaluator_logit_score_prior.11,p_sn_evaluator_logit_score_prior.12,p_sn_sd_log_sd_dimension_logit_score_prior,p_sn_dimension_logit_score_prior.1,p_sn_dimension_logit_score_prior.2,p_sn_dimension_logit_score_prior.3,p_sn_dimension_logit_score_prior.4,p_sn_dimension_logit_score_prior.5,p_sn_dimension_logit_score_prior.6,p_sn_dimension_logit_score_prior.7,p_sn_mean__d_logit_score__d_ntest_prior,g_sn_mean_logit_score_prior,g_sn_sd_log_sd_student_logit_score_prior,g_sn_student_logit_score_prior.1,g_sn_student_logit_score_prior.2,g_sn_student_logit_score_prior.3,g_sn_student_logit_score_prior.4,g_sn_student_logit_score_prior.5,g_sn_student_logit_score_prior.6,g_sn_student_logit_score_prior.7,g_sn_student_logit_score_prior.8,g_sn_student_logit_score_prior.9,g_sn_student_logit_score_prior.10,g_sn_student_logit_score_prior.11,g_sn_student_logit_score_prior.12,g_sn_student_logit_score_prior.13,g_sn_sd_log_sd_evaluator_logit_score_prior,g_sn_evaluator_logit_score_prior.1,g_sn_evaluator_logit_score_prior.2,g_sn_evaluator_logit_score_prior.3,g_sn_evaluator_logit_score_prior.4,g_sn_evaluator_logit_score_prior.5,g_sn_evaluator_logit_score_prior.6,g_sn_evaluator_logit_score_prior.7,g_sn_evaluator_logit_score_prior.8,g_sn_evaluator_logit_score_prior.9,g_sn_evaluator_logit_score_prior.10,g_sn_evaluator_logit_score_prior.11,g_sn_evaluator_logit_score_prior.12,g_sn_sd_log_sd_dimension_logit_score_prior,g_sn_dimension_logit_score_prior.1,g_sn_dimension_logit_score_prior.2,g_sn_dimension_logit_score_prior.3,g_sn_dimension_logit_score_prior.4,g_sn_dimension_logit_score_prior.5,g_sn_dimension_logit_score_prior.6,g_sn_dimension_logit_score_prior.7,g_sn_mean__d_logit_score__d_ntest_prior
-3159.74,0.94615,0.143044,6,63,0,3184.97,0.268778,-3.20903,0.460743,-0.523388,-0.17716,0.11073,-0.243472,1.68033,0.51457,-0.781382,0.345829,-0.87452,-2.49331,0.40591,0.943332,-2.32421,-0.278132,1.1306,-0.653735,-0.741223,-1.97152,0.35632,1.44643,0.742419,1.35472,-0.574898,0.0132285,1.34768,-2.9987,-0.535129,0.561688,-0.786447,-0.347205,0.635447,-1.17211,0.683355,-0.0162625,4.18908,0.0508468,0.46533,-0.923549,-2.12624,-0.240187,3.13477,-1.43827,-1.36968,-0.258942,3.33856,-3.82605,-4.54311,1.57503,3.40202,0.995448,-0.126331,3.52843,1.76873,0.596341,0.00453915,-2.55851,1.55786,-6.24974,-0.494388,-1.47702,-5.81698,0.809139,4.10078,2.10516,-6.20844,-1.40477,-4.21578,1.31451,-0.935802,-4.68263,0.472274,-34.0989,-6.74287,-0.196454,-2.01916,3.83065,3.46842,-8.30794,-3.1542,4.66328,-1.24586,-2.84572,-3.73219,-1.26689,4.18978,-0.594952,9.90142,-11.0449,3.2742,-4.65194,-0.982066,-1.66154,0.388102,3.31576,0.320501,2.76053,-3.27992,-2.89171,4.47563,-0.820457,-5.35341,-2.79335,-0.822446,1.79806,-2.50973,-3.36691,4.47524,-17.5909
-3154.69,0.972831,0.0731774,6,63,0,3181.68,0.0343492,-2.97123,0.82603,0.68734,-0.699911,-0.747835,0.743489,1.59273,-0.0305256,-0.342898,0.34237,0.026783,-1.36211,0.274865,1.89654,-2.36446,-0.117578,1.2439,-0.258111,-0.370819,-1.87632,0.715662,1.68785,0.749908,1.36844,-0.101713,0.32633,1.51739,-2.44544,0.226631,0.773017,0.148879,-0.0402478,0.976029,-0.41942,0.723348,-0.0698917,8.20349,-1.60012,4.58985,6.93254,1.47861,2.64912,-2.23666,4.31269,-5.00306,-0.62967,-0.994228,0.915303,0.0890766,3.17324,1.82673,4.46727,-2.33776,2.62769,1.9461,2.0026,1.04022,-0.879052,-3.27117,1.75707,-2.986,-0.968822,-2.00306,5.02222,1.31417,-1.18253,5.55771,1.55222,-0.493027,3.6745,-1.62799,0.388915,11.8436,74.994,-3.82745,3.19749,9.78482,0.552449,-1.72079,0.145519,-4.21005,1.59044,1.08656,-4.51406,3.09217,2.86511,2.29697,5.96234,8.87054,-5.50314,4.5747,-0.499166,2.86532,-0.05791,2.55994,9.28773,-3.00441,0.791379,8.15375,7.33887,4.14758,3.80146,3.68201,-0.618762,13.844,-0.0370087,4.95672,-0.453487,5.37782,18.529
-3147.57,0.974435,0.116653,4,31,0,3166.45,0.269855,-1.7846,-0.231788,-0.300405,-0.623385,-0.340539,0.0679478,0.627147,-0.686372,-0.465586,0.33531,-0.703037,-1.39157,-0.352299,0.404897,-1.79868,0.0096761,0.700883,-0.11799,-0.798629,-1.26945,0.519863,1.21754,0.545298,0.942823,-0.146939,-0.0390401,0.837555,-3.31395,-0.241666,0.691632,-0.544879,0.150744,1.50567,-1.09702,0.176441,0.0510712,3.28619,1.10649,-2.908,-0.282757,-0.82715,-2.75283,-2.29584,0.37683,-2.46841,-2.92897,4.67763,-2.19005,2.0509,-1.43517,-2.41193,1.98003,-0.725303,3.18859,2.74846,-0.48298,-1.96209,-0.377102,-4.00976,-1.94871,2.25703,3.27787,7.43447,-5.50616,1.13379,-1.84613,2.43707,1.06885,-2.91439,-0.152913,0.988265,0.428733,10.9724,-24.4062,16.2105,-13.2599,2.74839,2.05307,5.22212,0.47113,0.18435,-7.20939,0.35401,15.3495,-16.388,-3.75426,-7.08969,4.97912,4.47911,-3.17606,-6.82949,-0.113226,-6.12001,0.860984,3.06278,15.4053,-5.24291,-0.536361,4.60966,-11.7406,-0.335122,-3.84439,-2.17436,-4.51233,1.41061,5.42628,3.6739,-1.52638,-6.04952,-10.3476
-3158.46,0.436914,0.137431,5,31,0,3175.28,0.474209,-3.21648,1.08917,-0.384685,-1.4602,-0.220424,0.36708,1.72719,-0.153364,-0.602716,-0.00501889,-0.960983,-2.37645,-0.630833,1.03991,-1.31087,0.0315022,0.538153,-0.244857,-0.334909,-1.45249,0.0949357,0.904163,0.45478,0.530947,-0.271503,-0.0808598,0.828735,-2.64148,-0.827493,-0.070602,-1.27522,-1.06392,-0.472515,-1.57423,-0.385934,-0.0730529,-6.95038,-0.209532,-1.31601,2.21475,-0.223931,-1.33707,4.23964,-0.0193167,1.6727,-1.78356,6.34001,-3.6434,0.87007,-1.34236,1.88538,4.36285,-1.1497,-3.30676,2.71044,-0.387532,-1.01899,5.10648,2.46122,-1.54513,2.72132,0.135593,0.283556,-0.569345,1.40865,-3.53236,-2.65952,-0.7339,-2.20278,-1.88192,-2.06917,1.01617,-0.426276,-17.0769,-7.20612,6.28596,0.0417258,-1.29639,2.52298,-1.85642,-2.19205,2.11679,1.49038,-4.97279,-3.82123,-0.157524,-4.19231,0.116802,41.601,5.25877,-1.79252,-5.75338,0.142186,-16.2349,-6.27755,31.7674,7.20243,-5.23807,-9.83779,-22.0396,11.2773,-2.00238,1.38815,1.09676,0.462318,0.0223451,-10.7177,-2.42002,-0.481373,-12.341
-3151.74,0.977744,0.127089,5,63,0,3170.5,-0.00267602,-2.41241,0.889941,0.101351,0.246902,0.223029,0.941838,1.82216,0.121356,0.243586,0.611715,0.393429,-1.18859,0.401122,0.810322,-2.25978,-0.67235,0.434632,-0.179555,-1.40665,-2.59512,-0.483351,0.833177,0.449627,1.04573,-1.01743,-0.634512,0.507679,-2.49665,0.186917,1.52509,0.168446,0.472121,1.45289,-0.135559,0.839559,0.217293,7.40772,-1.04062,-2.22276,-2.64522,1.65318,0.394199,2.34815,0.96129,0.281547,3.25572,-1.81505,1.08582,0.160847,-3.20559,0.218447,0.566943,0.0767393,-6.51259,-4.39992,-0.740082,2.75319,-0.482122,-3.09918,-4.10147,-4.71747,-3.61169,-3.48591,2.69274,0.521081,1.13096,0.983821,-3.60685,1.69323,-0.120798,-2.10624,-2.18135,-8.11227,10.6155,-2.02819,2.71332,-3.30531,5.53668,2.80196,1.81318,3.13586,-0.580022,3.42315,-7.93207,8.05788,-1.38029,-1.10845,-4.0267,12.8864,-4.42724,-1.6345,4.97809,-2.6965,-3.35212,-4.18282,2.59222,11.3925,5.36534,-1.54585,-6.99905,0.716811,10.7561,-10.177,10.7172,1.71502,4.88269,7.11984,-2.63866,-3.77887,11.4139
-3147.29,0.779755,0.0894682,5,31,0,3162.18,0.0386917,-2.87974,0.770605,-0.0210629,0.623696,0.476142,1.02613,1.6545,0.298249,-0.671978,0.823085,-0.264053,-1.526,-0.0424124,1.60557,-1.55087,-0.123663,0.477324,-0.07846,-0.411708,-1.22254,0.228817,0.855839,0.274962,0.704615,-0.377234,-0.0172655,0.664186,-0.935529,0.132146,0.363388,0.00991377,0.0923401,0.357227,-0.145182,0.313378,-0.209407,-3.92105,2.6881,-4.21426,-1.59484,-3.32614,0.706078,2.93265,0.286855,-6.33184,0.842631,4.03065,0.968222,2.24301,0.48677,1.07543,-0.0180819,0.413053,-0.0788538,-0.346163,-0.755007,3.444,-1.60622,-1.10978,-3.60528,1.54848,-0.278301,-0.713124,3.05489,1.97584,-0.219709,1.36598,0.579363,2.27003,-0.460917,-1.31408,-1.76922,4.83943,-113.538,-9.2273,-1.29806,-4.28725,6.87574,3.64255,-0.236721,-7.69415,1.70219,-7.66775,-2.11816,-6.37568,-0.709457,-6.23744,1.83819,-5.07604,-14.2795,-14.7521,0.635193,-0.15702,-2.151,-0.287499,3.04472,-20.3787,-0.728727,-11.0277,-8.57451,1.0061,-8.80482,-11.743,-14.1084,-9.44714,-6.51624,-19.716,-36.5924,-5.88248,-45.5314
-3146.95,0.869222,0.164623,4,31,0,3157.37,0.235461,-2.13566,0.60518,0.0903946,-0.248768,-0.330955,0.345574,1.3074,-0.195963,-0.0658368,0.332326,0.162522,-0.565975,0.253546,0.350333,-1.88922,-0.245204,0.808261,-0.316998,-0.526571,-1.47207,0.237445,0.754772,0.493315,0.612095,-0.498416,0.0157774,0.887001,-2.87998,0.169983,0.260364,-0.819674,-0.323166,0.39192,-1.16057,0.712216,-0.138041,-1.22428,1.98773,0.780426,-0.249596,1.84256,-4.25846,-0.586029,1.60513,-1.49151,1.7603,1.03183,0.0601406,2.86067,2.07731,-1.47896,1.29225,1.49627,1.14146,-0.868337,1.79219,-0.724411,-1.86151,1.30986,2.51975,2.636,2.81587,-1.05997,3.06463,1.25809,-1.48731,2.1252,-0.53275,-2.96105,-2.01617,-0.175158,0.908354,4.36802,-42.3303,-10.5938,4.45043,-0.522528,1.31762,-3.73191,-9.03811,-0.71393,-3.07141,1.6322,-8.47337,4.19254,6.99703,1.89324,-10.0402,-6.63095,-10.6605,6.64643,-1.15311,1.49658,0.698994,0.362667,-15.2718,1.1086,-4.38986,-5.04427,3.02685,3.58636,1.54748,6.83921,-8.70155,-3.34418,1.32051,-7.14065,-5.78836,5.80951,-20.29
-3144.41,0.998983,0.0406729,7,127,0,3169.87,0.11511,-2.17616,-0.168241,-0.380413,-0.609043,-0.712732,0.259816,0.949188,-0.233295,-0.525641,0.414433,-0.509255,-1.60472,0.127668,0.591024,-1.94627,-0.799274,0.013654,-0.798246,-0.85841,-2.56005,-0.246419,0.333854,-0.106552,0.323107,-0.863168,-0.457831,0.0987772,-2.04079,0.940681,1.42708,0.816654,0.871704,1.23502,0.400993,1.19143,0.0775598,1.24118,2.75586,-1.29074,-1.80396,0.025115,1.55175,-2.05428,-2.80478,-5.67141,2.15629,0.529161,4.09621,-0.197828,-2.99094,-0.665474,6.33631,1.21352,0.784648,-0.780578,1.53604,-4.46693,-0.761596,-7.07607,-5.80188,0.633476,-6.08608,0.787476,1.28299,-1.87513,-1.1079,0.596079,-0.928971,-0.461694,-3.55979,2.89609,-2.08503,-9.61302,-41.0757,6.78646,-12.42,-4.4278,0.941079,-3.86175,-0.390868,-1.49104,1.49452,-3.98495,4.28222,-4.96473,-3.70654,7.95629,2.03749,-0.827815,-11.0072,-8.71841,-0.164502,4.76894,-6.67997,0.4358,-7.95598,-4.36723,-0.769785,4.84467,7.41469,-2.6437,-16.4402,0.943454,-0.605653,10.3556,4.35552,-13.9385,-7.40583,-4.54322,-13.6328
-3147.32,0.937198,0.106766,5,31,0,3169.18,0.509508,-2.80366,0.771211,-0.22257,-1.20705,-1.04847,0.677175,1.53938,-0.0826866,-0.35103,0.466821,-0.271731,-2.15312,0.436979,1.54228,-1.94669,-0.16389,0.433962,-0.255805,-1.0875,-1.82073,0.000672944,1.01191,0.194744,0.961393,-0.494774,-0.248917,0.395359,-1.98031,-0.726856,-0.179333,-0.668312,-0.657977,-0.18434,-0.779018,-0.137107,0.00424364,-0.0625677,-2.82207,-4.72633,-2.89524,-1.49552,2.41112,-4.45507,-0.0977454,3.34691,-4.18605,2.95215,-2.46299,-0.273357,-1.80458,0.370175,1.48306,0.425946,-2.62454,-3.33871,2.19679,-0.367855,0.984805,0.495684,0.398994,0.51572,-2.00051,0.349284,-2.38154,-1.16288,-0.0895654,4.19829,5.12603,-2.85356,-4.42222,2.67824,-1.86369,-12.3986,5.24573,4.20432,4.27111,-1.2875,-3.23488,-4.23445,0.711661,-2.5947,1.41047,0.836,-2.57381,0.166733,-2.96482,5.44413,5.34811,2.08914,8.78813,-6.15049,3.00496,-3.74368,-0.755186,-2.70446,13.6866,-10.2248,3.51403,3.06172,-2.60392,-4.77135,-7.07143,-11.581,-7.67163,10.0672,1.0193,-9.89783,11.1441,5.71191,-2.88066
-3144.97,0.511404,0.108163,5,63,0,3174.32,0.380284,-2.74071,0.761092,-0.250934,-1.43686,-0.371186,0.442212,1.77202,0.139823,-0.395571,0.67823,-0.277815,-1.32056,-0.152394,0.506749,-1.95871,-0.539327,0.314082,-0.915252,-0.817022,-1.53834,-0.4166,0.459475,0.111078,0.616414,-0.806105,-0.313,0.443711,-2.97522,-0.103743,0.986679,-0.625279,-0.47468,0.8621,-0.623174,0.523957,0.133754,-11.9354,4.40375,2.64818,2.25006,1.02778,-2.76972,-0.917076,1.52346,-1.09836,2.94827,3.19183,-5.94453,-0.393647,-0.877775,0.935724,-4.0837,-3.2038,4.91539,-2.84853,2.56319,0.95531,-1.41336,-1.15385,-6.52367,-4.48794,3.54129,-8.88582,1.69679,2.41211,-1.49546,0.615772,-3.63888,-2.26734,-1.27858,1.98884,4.27849,-8.70618,45.7833,0.669921,6.10579,0.112724,-5.24975,0.93906,-1.07504,3.84085,3.52979,0.812952,2.08834,2.41494,3.26308,-2.19692,-2.46551,-15.1118,1.42177,1.04929,-3.92679,3.32861,6.456,-4.19013,-7.2067,2.768,3.22238,3.20652,8.70692,2.44133,-3.90739,1.05838,3.6598,0.784745,-1.47885,0.594872,5.04297,1.10528,13.8398
-3145.64,0.958563,0.105677,5,63,0,3167.05,0.321898,-2.83399,0.482312,0.138245,-0.245197,-1.02036,0.89017,1.13067,0.0399955,-0.604031,0.526667,-0.5157,-1.79079,-0.00471803,1.11234,-2.05873,-0.520719,0.246116,-0.913804,-1.16444,-1.93286,0.0397442,0.486659,0.246127,0.402124,-0.900783,-0.22548,0.317557,-2.23074,0.179401,0.778777,-0.325281,0.0308343,0.747037,-0.126729,0.589923,-0.0255765,-0.124394,1.24789,0.496098,-1.55801,5.46752,1.03795,-1.7013,2.93094,-0.972936,-4.73326,-3.30643,-2.67533,3.4853,-2.12225,0.923773,5.79322,-1.90733,5.42067,-0.159126,2.59266,1.26047,-1.7907,0.159733,-5.00843,0.684033,-2.43657,-4.65219,-4.98656,0.0699812,-2.58924,-1.04127,2.15881,1.14714,-0.384626,2.33549,-0.43321,4.88545,2.04317,-6.89746,0.602945,4.86122,3.79976,-3.68933,4.37691,-8.04079,2.52718,-1.85368,-0.813311,-2.81029,-0.0129665,-0.222964,1.84228,-11.8163,1.31022,-5.57198,-3.37298,-1.26532,1.64573,2.94776,-10.6863,6.22426,-2.23528,-1.91073,11.1877,-1.46137,-1.22906,0.690495,1.60399,-8.51443,0.305985,-1.45435,8.07661,1.81487,-6.66177
-3162.5,0.954608,0.102204,5,31,0,3184.52,0.215793,-2.72536,0.559827,0.239888,-0.904173,0.0656485,0.240152,1.58474,-0.470144,-0.123902,0.941707,0.0685763,-1.86302,-0.17194,1.30567,-2.27825,-0.09586,0.816907,-0.165884,-0.640693,-1.43917,0.306645,1.43007,1.00698,0.888006,-0.956992,-0.207219,0.913593,-2.90212,-0.259572,-0.174638,-1.68979,-0.94939,0.224314,-1.43265,0.0630766,0.383246,15.1261,1.99271,-2.39095,1.89718,4.0929,-2.1637,-1.14815,2.65798,0.887941,0.991293,-1.90091,3.04693,-1.68592,0.816404,1.36813,0.087989,-0.957729,1.14157,7.54479,1.0267,2.0082,-3.36946,0.785165,-1.21764,2.23992,-0.0401508,-4.81527,-2.26203,0.585561,-0.205387,2.33249,2.30175,-1.41839,-4.52405,-0.66455,2.36201,0.808394,-38.4541,-0.247698,-1.64975,5.2904,-3.22331,2.60233,-8.45017,-1.76851,-3.89556,0.28609,1.42871,6.30914,-2.71622,-7.08784,3.99601,8.92009,-0.539178,-6.08211,0.799287,0.740676,3.94755,-0.56751,6.21102,12.7573,-2.88496,-16.6805,-9.29991,-0.657873,7.36496,7.49056,-7.95346,-10.7442,-1.54569,-1.45154,-1.32344,2.15112,6.57325
-3156.84,0.955493,0.115617,6,63,0,3179.87,0.0175648,-2.95491,0.519919,0.270546,-0.259417,-0.464072,1.40182,2.22622,-0.0932341,-0.215226,1.54745,0.451919,-1.02116,0.582973,1.50152,-2.20429,-0.639956,0.725623,-0.593321,-0.830791,-2.37378,-0.275554,1.2158,0.541024,0.545434,-0.526849,-0.183615,0.648019,-2.3569,0.946936,1.25607,0.215978,0.361412,1.26831,-0.113032,1.19548,-0.196088,6.91234,3.88407,1.16528,1.37649,0.77592,0.017788,4.61093,3.83788,3.50703,-1.02262,1.28292,-1.25401,-1.57464,0.740165,-0.526452,1.38182,-4.34718,4.31691,0.158274,-5.52982,-2.02602,1.16388,-2.96213,-1.96716,-0.989882,-7.41935,-1.58802,-0.300504,2.00336,-1.39156,1.14716,-2.17846,-4.9361,3.93338,3.3113,-0.00585567,-1.89147,44.6144,-0.760014,-4.05289,0.562477,1.38563,-1.99395,4.6252,-0.562304,-0.58103,-0.500157,7.17871,3.81209,2.94717,2.76868,1.04186,15.0385,-13.7878,4.66526,-0.492149,1.80936,-3.13264,-4.87982,14.8218,8.23285,-3.56914,7.51392,4.45614,-0.254049,15.0271,15.5773,2.69773,0.230338,-1.54473,1.70457,-6.68253,8.56055,0.158188
-3146.59,0.970129,0.127009,5,31,0,3162.76,0.436264,-2.32713,-0.30864,-0.68829,-1.32916,-0.461812,-0.143561,0.610562,-0.239155,-0.349858,0.160322,-0.816293,-1.76223,-0.154288,0.0167094,-1.99202,-0.485459,0.587531,-0.659061,-1.03163,-1.85627,-0.03611,0.601355,0.269735,0.469761,-0.437729,-0.33862,0.627831,-2.38657,-0.297055,0.324625,-0.259775,-0.161631,0.213125,-0.525047,0.273579,0.304993,-4.84678,-0.197184,-1.45206,1.76586,-0.127178,1.9164,0.063887,-3.59125,1.60428,0.593734,-0.850818,1.73836,0.11384,-2.46932,-0.691175,3.67226,0.508061,0.439645,-0.786088,-0.219113,-1.0191,-1.97416,1.01309,5.29097,-7.78242,-2.27606,2.75509,2.53632,1.86084,3.85942,0.137479,0.983077,3.86102,1.28586,-0.465929,-0.763969,3.01243,-23.5742,-3.3811,-8.52143,-3.86285,-4.92566,3.85645,-5.81063,-5.56558,4.67215,7.87916,0.745009,-2.83018,-0.113714,4.87216,-4.33127,-5.37768,-9.09564,4.36262,-2.8174,-2.50463,-0.660616,-0.0605359,-11.4831,0.585612,-2.59659,13.0159,-4.23629,2.5164,-8.89369,-6.31559,-6.92249,8.50615,4.9417,-12.5695,4.61474,-0.816001,-1.68951
-3146.16,0.744756,0.1,5,31,0,3167.49,0.506777,-2.73164,0.998142,-0.0604439,-0.632215,-0.632169,1.00537,2.14113,0.360013,-0.180812,0.787931,0.150702,-2.00501,0.224253,0.997837,-1.40599,-0.501118,0.159454,-0.657993,-0.959073,-1.4288,-0.134401,0.289824,0.0363582,0.326377,-0.554338,-0.389731,0.271118,-3.10009,-0.130583,0.403631,-0.462759,-0.201595,0.652545,-1.48441,0.0699808,-0.174617,2.79604,-6.27176,2.38553,-1.47773,-1.1973,-0.0726349,3.8476,-1.93003,-0.0768163,5.12401,-0.753739,-1.41857,-3.50349,3.78535,-0.690528,0.807552,-5.90421,-1.01752,0.48838,0.962773,-0.674596,1.23974,0.110732,-2.46604,2.3815,1.94049,2.87663,-5.31756,1.04743,-2.69402,4.85997,-0.348579,0.237958,4.46308,-2.23455,-0.225635,-0.714759,65.1349,10.4558,6.92468,-1.68675,0.216505,-2.27375,4.39583,4.95445,4.7176,1.94828,1.59984,3.1712,-3.38365,0.924614,-1.1287,-7.37563,-3.39797,7.69687,-2.04807,-2.88263,3.04078,2.33976,0.314846,10.4054,2.71098,13.1898,4.33548,3.92723,-6.21801,4.70306,-2.344,7.94244,7.32757,0.379159,-3.50193,-2.31637,6.64593
-3146.04,0.985622,0.126294,5,63,0,3166.52,0.548094,-2.56299,-0.431599,-0.765452,-1.53516,-1.28658,-0.231619,0.749606,-0.643575,-1.31913,-0.277607,-1.31047,-1.56835,-0.82519,0.136378,-1.96532,-0.424511,0.556445,0.00992829,-0.984352,-2.20781,0.0290726,0.748595,0.51723,0.41935,-0.477281,-0.276567,0.434374,-2.15192,-0.148279,0.383592,-0.29027,-0.0435008,0.465178,-0.391339,0.239579,-0.0023279,-0.104457,5.42084,-4.26466,0.0405521,-0.37801,4.75866,-0.549433,0.582261,-0.373022,-1.43908,0.0667926,2.76723,-2.17919,1.88707,-4.1946,2.54831,1.06589,4.33891,2.33312,0.403843,-1.75189,-4.22705,-2.85969,-2.03624,-3.17742,4.76213,5.81132,-1.44814,0.257927,0.776162,-1.45975,-4.76218,-0.266122,-1.79004,-0.0296109,-0.604384,5.65344,15.0945,-6.09258,-1.70615,2.67625,-1.54861,-1.69518,-0.0892505,0.617809,3.25982,-4.16087,-1.08,-6.349,6.50345,-2.14505,0.765899,6.1561,-6.95876,2.52824,6.58907,-2.25078,-6.20566,0.171594,-2.67373,13.9181,-4.38192,8.56425,-2.56292,-1.79838,-7.61249,-3.86738,-4.77624,4.45423,8.75644,-2.28368,6.48831,-2.7622,0.386839
-3146.58,0.668363,0.139093,5,63,0,3167.43,0.158028,-2.17832,-0.0731403,0.181339,-0.717225,0.00546307,0.685279,1.03504,-0.183529,-0.16248,0.39716,-0.271827,-1.29621,0.0608509,0.411561,-1.93948,-0.271595,0.285736,-0.437547,-0.840103,-1.9113,-0.121344,0.460266,0.221011,0.78019,-0.696354,-0.282136,0.709349,-2.38984,0.437997,1.21001,0.378453,0.608653,0.991023,0.322031,1.07435,-0.0342247,1.71032,2.10797,-0.4191,-2.57213,-0.221027,2.1094,-3.50365,0.820384,-4.01948,5.59154,4.2329,-0.774828,-0.342431,-1.80807,5.02687,-0.71374,0.285598,-1.18151,-1.57417,-1.46928,-0.916602,-0.329605,2.02124,3.42537,-2.90404,-3.15891,-2.06238,3.20827,1.72235,-0.892532,0.112101,-4.21381,-0.558187,0.14075,-3.87676,-3.13069,-12.8669,57.2927,0.683288,-11.5678,12.0639,-1.70733,6.19605,11.4317,-1.90913,1.37003,6.53946,1.66417,-0.844679,-0.00575001,2.94559,-3.75719,-12.8778,15.2874,-4.9414,2.2358,1.96101,-0.298394,-0.559835,-13.0765,4.3394,4.54433,3.43262,5.76182,5.58016,1.64409,-3.2211,1.66426,7.78939,9.33937,-7.93401,12.0527,4.63123,10.8102
-3156.43,0.99808,0.105899,6,63,0,3169.36,0.557545,-2.39247,-0.00909933,-0.903045,-0.884558,-0.792453,0.0690139,0.884811,-0.825979,-0.887041,0.28775,-0.901596,-1.42167,-0.376815,0.0237238,-2.41778,-0.491314,0.464501,-0.609563,-1.01847,-1.7607,-0.17295,0.65563,0.165368,0.635969,-1.3675,-0.367899,0.878305,-3.81567,-1.07981,0.782018,-1.52104,-1.44447,0.755529,-2.16382,0.9691,0.228742,-0.216053,0.569655,0.880659,6.66653,0.249137,-2.16574,-0.0688891,2.65188,0.100745,-0.250562,-3.17996,-0.258127,0.28142,-1.3709,-0.194784,-2.56424,3.74572,3.61596,0.601398,-0.284196,-0.717036,-2.34762,-0.465211,-0.129203,0.547261,3.95599,3.24248,0.330239,-0.636671,-3.74595,1.15971,2.05875,-2.38374,-1.42837,-2.01784,-3.22167,-3.97795,21.0212,-0.553029,2.24047,-7.04428,1.21378,-0.172993,2.07569,2.28658,-2.91575,-3.46611,6.16366,-2.69507,4.66071,1.01677,-2.20067,-14.7222,6.22492,-1.65204,0.999403,1.81677,5.71616,0.0553048,-8.33484,-1.03749,-0.225892,-8.18008,4.45331,3.95556,-3.96141,-2.0431,0.272777,0.189486,-2.06787,-0.419104,-1.43973,4.37784,7.08425
