# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=643996713
# chain_id=2
# iter=10000
# warmup=5000
# save_warmup=1
# thin=100
# refresh=1000
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# diagnostic_file=diag_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sn_mean_logit_score_prior,sn_sd_log_sd_student_logit_score_prior,sn_student_logit_score_prior.1,sn_student_logit_score_prior.2,sn_student_logit_score_prior.3,sn_student_logit_score_prior.4,sn_student_logit_score_prior.5,sn_student_logit_score_prior.6,sn_student_logit_score_prior.7,sn_student_logit_score_prior.8,sn_student_logit_score_prior.9,sn_student_logit_score_prior.10,sn_student_logit_score_prior.11,sn_student_logit_score_prior.12,sn_student_logit_score_prior.13,sn_sd_log_sd_evaluator_logit_score_prior,sn_evaluator_logit_score_prior.1,sn_evaluator_logit_score_prior.2,sn_evaluator_logit_score_prior.3,sn_evaluator_logit_score_prior.4,sn_evaluator_logit_score_prior.5,sn_evaluator_logit_score_prior.6,sn_evaluator_logit_score_prior.7,sn_evaluator_logit_score_prior.8,sn_evaluator_logit_score_prior.9,sn_evaluator_logit_score_prior.10,sn_evaluator_logit_score_prior.11,sn_evaluator_logit_score_prior.12,sn_sd_log_sd_dimension_logit_score_prior,sn_dimension_logit_score_prior.1,sn_dimension_logit_score_prior.2,sn_dimension_logit_score_prior.3,sn_dimension_logit_score_prior.4,sn_dimension_logit_score_prior.5,sn_dimension_logit_score_prior.6,sn_dimension_logit_score_prior.7,sn_mean__d_logit_score__d_ntest_prior,p_sn_mean_logit_score_prior,p_sn_sd_log_sd_student_logit_score_prior,p_sn_student_logit_score_prior.1,p_sn_student_logit_score_prior.2,p_sn_student_logit_score_prior.3,p_sn_student_logit_score_prior.4,p_sn_student_logit_score_prior.5,p_sn_student_logit_score_prior.6,p_sn_student_logit_score_prior.7,p_sn_student_logit_score_prior.8,p_sn_student_logit_score_prior.9,p_sn_student_logit_score_prior.10,p_sn_student_logit_score_prior.11,p_sn_student_logit_score_prior.12,p_sn_student_logit_score_prior.13,p_sn_sd_log_sd_evaluator_logit_score_prior,p_sn_evaluator_logit_score_prior.1,p_sn_evaluator_logit_score_prior.2,p_sn_evaluator_logit_score_prior.3,p_sn_evaluator_logit_score_prior.4,p_sn_evaluator_logit_score_prior.5,p_sn_evaluator_logit_score_prior.6,p_sn_evaluator_logit_score_prior.7,p_sn_evaluator_logit_score_prior.8,p_sn_evaluator_logit_score_prior.9,p_sn_evaluator_logit_score_prior.10,p_sn_evaluator_logit_score_prior.11,p_sn_evaluator_logit_score_prior.12,p_sn_sd_log_sd_dimension_logit_score_prior,p_sn_dimension_logit_score_prior.1,p_sn_dimension_logit_score_prior.2,p_sn_dimension_logit_score_prior.3,p_sn_dimension_logit_score_prior.4,p_sn_dimension_logit_score_prior.5,p_sn_dimension_logit_score_prior.6,p_sn_dimension_logit_score_prior.7,p_sn_mean__d_logit_score__d_ntest_prior,g_sn_mean_logit_score_prior,g_sn_sd_log_sd_student_logit_score_prior,g_sn_student_logit_score_prior.1,g_sn_student_logit_score_prior.2,g_sn_student_logit_score_prior.3,g_sn_student_logit_score_prior.4,g_sn_student_logit_score_prior.5,g_sn_student_logit_score_prior.6,g_sn_student_logit_score_prior.7,g_sn_student_logit_score_prior.8,g_sn_student_logit_score_prior.9,g_sn_student_logit_score_prior.10,g_sn_student_logit_score_prior.11,g_sn_student_logit_score_prior.12,g_sn_student_logit_score_prior.13,g_sn_sd_log_sd_evaluator_logit_score_prior,g_sn_evaluator_logit_score_prior.1,g_sn_evaluator_logit_score_prior.2,g_sn_evaluator_logit_score_prior.3,g_sn_evaluator_logit_score_prior.4,g_sn_evaluator_logit_score_prior.5,g_sn_evaluator_logit_score_prior.6,g_sn_evaluator_logit_score_prior.7,g_sn_evaluator_logit_score_prior.8,g_sn_evaluator_logit_score_prior.9,g_sn_evaluator_logit_score_prior.10,g_sn_evaluator_logit_score_prior.11,g_sn_evaluator_logit_score_prior.12,g_sn_sd_log_sd_dimension_logit_score_prior,g_sn_dimension_logit_score_prior.1,g_sn_dimension_logit_score_prior.2,g_sn_dimension_logit_score_prior.3,g_sn_dimension_logit_score_prior.4,g_sn_dimension_logit_score_prior.5,g_sn_dimension_logit_score_prior.6,g_sn_dimension_logit_score_prior.7,g_sn_mean__d_logit_score__d_ntest_prior
-3143.72,0.921677,0.129704,5,63,0,3164.18,0.377109,-2.182,0.461935,0.0977398,-0.611351,-0.214426,0.740327,1.23714,-0.102522,0.121401,0.485279,-0.0232553,-1.0814,0.294843,0.642293,-1.91816,-0.120981,0.375214,-0.510317,-0.770095,-2.00896,-0.0927563,0.583207,0.211971,0.627826,-0.722689,-0.165544,0.203347,-3.2445,-0.417887,0.198788,-0.993395,-1.11942,0.309236,-1.99344,0.159884,-0.000441049,-2.38337,0.399445,7.34914,-0.642435,3.03868,3.79068,-3.66165,2.81431,2.94265,0.569561,0.64161,-1.71807,3.21812,-1.22897,1.12802,0.590318,4.12916,-3.16712,-1.32883,-0.719141,3.92278,0.00924388,-2.07843,-3.90234,-1.97279,2.18751,1.40749,3.70458,-2.77035,0.578178,1.45672,-1.86979,-0.0774732,2.09001,3.00625,-2.82926,4.50413,-17.4416,-4.79079,-1.37285,0.690718,-4.37443,-1.45237,4.93493,-3.18897,-1.82211,7.62538,-3.99924,-0.261648,-0.866576,2.38938,-3.20578,-9.93155,18.7825,-5.67841,-0.22547,1.64629,-3.39011,-2.46854,-11.385,-3.25461,-0.428495,-4.71349,6.79281,-6.41378,-1.38559,2.86152,-3.04115,3.05163,-2.53764,-2.49415,-5.94277,0.917913,-10.8829
-3143.49,0.768891,0.125068,5,63,0,3161,0.350085,-2.37752,0.490026,-0.300772,-1.00175,-0.319187,0.0868832,1.20851,-0.287409,-0.66187,0.000463065,-0.679961,-1.98569,0.0466459,0.857955,-2.0481,-0.520906,0.358066,-1.06063,-0.828704,-1.85866,0.239141,0.802547,0.302226,0.874645,-0.747475,-0.624979,0.655589,-1.9354,0.091701,0.652401,-0.167579,0.227928,0.589052,-0.307759,0.425067,-0.0170012,0.895969,-4.66388,-5.3886,2.72712,-4.20998,0.724613,5.65403,0.490971,0.167686,2.51638,-0.983771,-2.74898,1.60883,-1.4694,-0.480491,-2.29598,0.606766,0.0840049,1.38005,1.40054,-3.53268,0.0581391,2.34477,3.92071,-0.462568,4.5596,2.14512,2.87143,1.03734,2.6522,1.27679,-0.363276,-2.12886,-0.429965,-0.260378,-1.51734,11.1135,1.53846,9.61823,8.5795,0.330704,-1.77585,3.53502,-5.01988,2.22662,2.33144,-3.59187,-7.24222,-7.0166,-4.25743,5.46952,4.28974,6.32752,-4.33284,-3.27404,-5.96194,2.55573,1.98417,4.52688,4.74209,4.77398,3.68789,0.719899,-13.6564,2.33415,-0.01505,-2.92315,2.76801,-2.904,14.9291,-3.52021,-4.40286,-1.88608,-2.7019
-3147.43,0.998026,0.106601,5,63,0,3172.07,0.0479964,-2.33359,-0.122898,-0.462445,-0.914535,-0.358525,-0.0659912,0.935291,-0.678594,-0.694895,-0.179614,-0.78193,-1.61424,-0.213591,0.0138076,-2.30633,-0.338378,1.27926,-0.497605,-0.63381,-1.76129,0.681817,1.30831,0.765529,1.63707,-0.652022,-0.390235,1.05707,-1.06568,0.283195,0.528403,0.307687,0.380069,0.583766,0.0919004,0.544745,-0.040837,-0.589953,-4.31363,7.01123,-3.60927,-0.194604,-1.4839,-1.89705,6.32814,0.686683,0.553591,4.77098,2.73153,3.19946,1.18568,5.99225,-0.227485,-0.563959,-1.82619,1.16568,-1.30649,-0.180191,2.80657,-1.67734,0.0616554,1.45433,4.38072,-1.30368,-0.535282,2.45006,-4.97693,1.09711,0.228213,-0.913508,-3.62012,-1.25652,0.881716,-10.6409,-16.4204,-6.32821,-2.36446,1.03272,0.950029,4.93996,-3.85467,1.01689,-0.451348,0.145727,-6.84308,-5.69508,1.70668,4.14018,-5.64567,19.6979,-11.0316,11.0621,-2.28914,0.951128,1.07213,4.53532,0.788141,3.71924,6.30964,-4.77103,-15.2101,1.42553,-5.75128,-16.2308,-20.1349,23.1596,21.5236,-11.0868,-12.1091,3.66956,-9.73692
-3156.05,0.173004,0.165593,5,47,0,3173.72,0.233545,-2.69755,0.584739,-0.747241,-0.848066,-0.316901,0.0756364,1.55033,-0.749939,-0.849952,0.323864,-1.14172,-1.7101,0.0433706,0.232256,-2.4607,0.0833356,0.918572,-0.279854,-0.722276,-1.66187,-0.168962,0.974905,0.642227,1.05568,-1.00803,0.058812,1.35626,-2.39951,0.0408181,0.23431,-0.283274,-0.166579,0.440608,-0.583013,0.325652,0.301951,5.91394,-4.16696,5.24876,-0.442644,1.18332,1.09394,-2.92606,0.607585,1.40683,3.40606,-2.8384,-2.52708,-0.564214,-1.29399,-1.09418,-3.16419,4.23839,5.70036,-1.2966,2.71162,-0.336554,1.2761,-0.0796749,5.76169,1.95552,2.49967,4.82444,-1.18392,-0.475239,0.386362,1.376,1.8856,-2.0288,-0.0641792,-3.15373,0.655753,8.70421,-52.7507,9.9495,5.743,-5.71796,-0.251747,2.14638,-4.75762,4.12661,-3.44631,-5.62054,-2.05311,-8.81287,0.77569,2.92147,-3.06634,-14.3904,9.37528,-3.0371,0.0526402,0.642762,2.99839,-4.35798,-15.4878,-1.62109,-0.586168,-10.2071,2.43579,4.00172,-8.4889,2.91186,-13.9916,3.88567,1.03354,-7.74639,-1.23567,-2.62664,-10.5373
-3153.59,0.999748,0.157219,5,63,0,3170.3,-0.0711375,-2.85336,0.950333,-0.267934,0.18166,0.492852,0.959439,2.14558,0.140614,0.00494411,1.48798,0.288021,-1.18673,0.509372,1.29717,-1.87858,-0.140453,0.56514,0.0399915,-0.596836,-1.43924,0.234962,1.18436,0.604943,1.18304,-0.187745,0.138347,1.34679,-2.17739,0.541906,0.889442,-0.235096,-0.0891806,0.796959,-0.313465,0.335398,0.165568,-3.15293,0.562606,-2.98213,3.97242,1.84596,0.182193,1.77302,3.45807,2.56498,-2.40049,2.32548,-3.31566,-1.25937,2.66729,3.34861,0.831197,-0.965234,-3.3142,1.31586,-1.90271,-0.742337,1.10066,2.55934,0.279061,0.00818212,-1.82425,-5.62295,0.0576787,-1.52087,5.29627,-2.15478,3.2558,-3.04606,-2.07042,-1.16502,2.70289,2.31508,58.1312,-0.139241,1.21574,-6.19562,4.59237,4.77323,-0.38921,1.00943,0.77838,0.711947,6.25581,4.71979,2.46348,1.28677,0.0388651,18.3914,-8.40147,-13.2662,3.02311,-1.34592,-0.47065,-0.48356,13.8617,4.40401,6.40004,9.49871,5.64511,12.0896,12.1261,21.6907,10.5776,-2.17661,-3.30402,4.41997,1.04935,-7.55185,19.2531
-3153.31,0.000808429,0.193258,2,6,1,3172.54,0.0149653,-2.55304,1.45147,1.12299,0.0351179,0.461918,1.4605,2.43978,0.329607,0.462441,1.28581,0.4493,-0.976551,0.506814,1.40604,-2.67181,-0.953975,0.928256,-1.26734,-1.91725,-2.58569,-0.410199,1.33746,0.0143546,1.17339,-0.860489,-0.889896,0.634495,-1.38476,0.14605,0.483877,-0.0726956,0.0606799,0.476068,-0.162086,0.404893,-0.0691474,7.15127,-1.80736,-0.211159,-1.03201,1.33145,1.36315,4.78167,3.73997,-4.85778,1.11591,-1.53627,0.974326,-0.525859,-4.91031,-2.70006,1.23107,-0.709289,-2.3585,1.57571,3.41904,0.0537966,0.0640423,-1.25702,-4.13054,4.32834,2.1966,-0.248101,-0.759213,1.93094,-0.305236,5.09026,-2.23767,4.0169,1.73577,-1.47754,-1.05813,-3.24364,-21.9872,0.473432,5.0819,9.22822,-0.486357,0.996402,2.54042,2.97976,-1.60753,0.46838,-0.759009,-3.17123,-2.04811,-6.89711,-2.52758,6.39165,-7.41305,5.71059,-2.6036,-3.08684,1.27102,-2.82731,6.53839,-7.5428,1.94034,5.61551,-7.83256,-0.67917,-0.085207,-0.527635,0.762614,-6.68535,-1.3756,-3.24682,-7.79992,5.29303,-11.2164
-3144.71,0.99951,0.106545,5,31,0,3162.27,-0.175358,-2.53774,0.83266,0.31192,0.447452,0.0305367,1.05313,1.79649,0.391313,-0.245184,0.89917,0.335675,-0.893066,0.669786,0.272559,-1.77833,0.171045,0.987331,0.40139,-0.322953,-1.09583,0.121323,1.04051,0.476622,0.917037,-0.178786,0.193213,0.59077,-1.5364,0.0654564,0.635754,-0.0308464,0.089945,0.558127,-0.132917,0.362703,0.125641,-4.0372,2.28621,6.58923,3.80336,-1.42008,-3.55432,0.14106,2.9275,1.74938,-3.08982,-1.63403,-1.78108,1.52095,-0.272468,1.83567,-2.93685,-2.56804,2.886,-2.93963,0.319364,-1.64448,2.72485,-2.47845,-1.41753,-3.54219,-5.43744,-1.32136,3.2129,-0.861462,-2.6588,1.25419,-2.29185,1.1508,-0.182709,1.59909,2.02806,-5.34221,-17.5158,-4.06113,0.0797161,1.14376,5.99641,-0.504998,2.55894,-0.764567,1.57808,-7.38371,-1.53096,4.57809,1.42787,4.15136,-10.7142,-8.56895,6.46515,8.49061,7.05177,0.0560201,1.30241,-5.7912,-4.52715,-13.7509,-0.203909,1.20865,-0.674039,-5.27496,1.31637,-13.0669,11.9395,-0.73036,0.821642,0.202298,-2.06581,-6.13528,-4.80591
-3157.85,0.989712,0.0531664,6,63,0,3171.29,0.0769371,-2.82201,0.532317,-0.809006,-0.466071,-0.26676,0.0695146,1.19047,-0.798238,-0.987146,0.897838,-0.624988,-1.51209,-0.455645,0.941268,-2.74477,-0.0383212,1.3424,-0.295895,-0.632781,-2.99876,0.610357,1.80198,0.763498,1.30368,-0.485821,0.325763,1.16004,-2.74834,0.477694,1.18864,-0.4106,0.423234,1.42144,-0.239789,0.647596,0.185524,5.95037,2.54772,-0.475873,-1.19991,0.869005,0.468643,-0.0121822,2.06606,2.8593,-0.586161,-0.390308,-4.25018,0.0550171,-1.36096,3.91399,-0.331198,-0.137939,-3.77999,-2.01649,0.113279,-0.242488,-2.67319,-1.41829,-0.405648,-1.36395,1.32269,-0.254176,0.0949925,1.97925,1.60759,2.79341,1.01141,-1.50481,-0.133302,-0.232537,-5.39496,-9.86174,-16.5389,0.544315,3.7277,-5.93854,3.121,2.61182,-4.87115,-3.73373,-2.78562,-5.86039,6.42295,-0.213369,3.03457,-4.55823,2.59471,-10.9082,0.773515,-0.536029,-0.411053,1.04079,-4.19746,1.21252,-0.126561,-4.57148,-0.862632,2.08252,4.55897,-0.495501,0.454341,2.49767,0.106919,-8.23429,5.89709,4.30894,0.776038,-6.22183,-2.23075
-3152.08,0.972482,0.0848264,5,31,0,3170.8,0.183155,-2.25445,0.978546,0.415677,-0.50135,-0.386326,1.02848,1.36729,0.414885,0.237669,0.872135,0.483936,-0.602603,0.654476,0.89817,-2.41234,-0.402673,0.771198,-0.535898,-1.07375,-2.1293,0.047495,0.937008,0.716527,0.845741,-1.06039,-0.427981,0.471264,-3.16325,-0.49359,0.965659,-0.93284,-0.80706,0.296412,-1.63372,-0.170794,0.0662468,3.75308,0.322326,4.98463,-1.33139,-0.856766,1.79743,-0.474356,-1.69481,0.563876,-2.02849,-2.25948,-0.424335,-2.30067,1.25504,-1.14844,4.28665,-0.577581,0.303899,6.23422,1.85679,-1.75624,-1.01934,0.360499,2.56622,4.73549,-0.993573,-2.04871,-0.930761,0.517168,-0.887239,-3.3677,3.24535,3.15159,-0.879923,-4.28347,-1.46666,-7.0388,-58.1104,-10.9034,3.55623,0.344571,-6.89052,-8.26684,2.18318,-10.606,1.24935,-0.205833,-3.26248,5.82543,2.17576,2.73225,-4.60226,-5.91283,-1.57329,0.0119326,0.0547351,-0.247863,1.01172,-1.11162,-8.00349,7.88171,-1.42261,-8.45032,-5.73889,-3.63883,2.56562,-1.00127,4.48499,0.753911,-1.81928,-5.28735,-5.31414,-6.11252,-17.8812
-3153.35,0.998387,0.129979,5,63,0,3172.04,0.0411768,-2.82868,0.0971001,-0.547225,-0.794185,-1.06538,0.0934753,1.14059,-0.376513,-0.31774,0.527507,-0.0896968,-2.14459,0.392216,0.573074,-1.89455,0.265343,1.17058,-0.727568,-0.589236,-1.19442,0.103707,1.26026,0.68634,1.4398,-0.0552757,0.158319,1.05407,-2.77999,0.20912,0.803528,-0.46232,-0.295679,1.22114,-0.700647,0.491174,0.188039,0.756006,3.31875,-5.59402,3.76031,1.53996,-0.840549,-2.21801,-3.14164,1.87729,0.347521,-6.4595,-4.62398,-1.35291,2.24205,3.40259,-0.322604,1.17063,0.185453,-1.49134,0.276616,-0.901724,4.1857,-3.33415,-1.325,-1.4981,-6.12879,1.43242,0.930147,-1.01454,0.281425,-0.921378,0.388553,-1.20411,-0.867854,0.407512,1.62253,-2.33841,-21.5946,-9.569,-3.93088,-3.06212,0.859119,-2.90192,-5.69047,-5.68429,0.509071,2.65435,-0.248475,6.29422,-1.32386,6.49517,-1.87277,13.2178,6.97495,10.4835,-12.3659,-4.07176,0.713827,-8.41734,1.55071,-5.97786,6.3817,3.72661,-6.96578,1.23751,0.871744,3.14836,-2.13943,-1.94203,-3.74418,5.89372,-2.56376,-2.96294,-1.9346
-3150.24,0.995735,0.105629,4,15,0,3172.17,0.255707,-2.25638,0.514666,0.14455,-0.579044,-0.0542387,0.56543,1.32071,-0.124442,-0.474427,0.573071,-0.0591247,-1.05248,-0.197313,0.494569,-2.31339,-0.35087,0.827737,-0.455143,-1.62555,-1.35816,0.733315,1.2502,0.598548,0.780432,-0.121928,-0.108652,0.533247,-2.65398,-0.0249364,0.640496,-0.638527,-0.474193,0.591483,-1.03576,0.602835,-0.0299039,-1.95517,-3.31701,-7.59877,2.1172,-1.80969,-0.292049,5.45545,-2.08926,-1.75259,-2.87233,2.7729,-1.88775,-0.495691,-0.91927,0.37514,-4.75989,3.47753,3.6553,-2.79621,-1.47877,-4.69543,-6.31938,-1.61913,1.25942,-0.00424039,0.635668,0.172239,1.05707,-0.668654,-2.15449,-1.94929,0.695072,0.814349,0.812788,0.467517,2.00046,-1.38601,32.3971,0.613815,4.71755,6.97261,-0.39766,3.81573,3.0615,2.14121,1.09773,-6.22392,3.44098,3.29605,3.14513,-7.90401,-4.18183,-2.69018,-5.37177,-0.544449,-0.720679,-7.29428,6.09869,6.18574,2.90315,1.35013,-2.61366,15.8398,0.0588336,-3.74057,4.54224,5.2916,2.54119,-0.0249519,-1.78447,0.0791117,-5.63888,8.2383,7.81338
-3152.93,0.99265,0.0932153,5,31,0,3176.78,0.241382,-2.28828,-0.029433,-0.314448,-0.891103,-0.348662,0.263716,0.890627,-0.386001,-0.397001,0.0839365,0.317754,-1.3771,0.0578448,0.617537,-2.01075,0.111817,0.886076,0.427033,0.126813,-0.997755,0.787882,1.19174,0.963922,1.27861,-0.0760041,0.594483,0.828105,-2.8433,-0.430763,0.305254,-0.871471,-0.70331,0.722536,-1.26427,0.304766,-0.180241,4.34016,1.21525,-2.33011,-4.36291,-0.536584,5.08582,-0.395661,3.09364,0.430016,0.186275,2.16594,-1.44124,4.57541,-1.32808,-1.28791,-3.61813,4.68866,1.82952,-1.63387,3.66333,2.93781,3.16115,-1.8963,-3.3737,3.45459,-0.966016,-0.711129,-0.740764,-0.12308,1.34988,0.177227,2.6152,-3.45557,0.596746,4.69542,4.13406,7.39114,4.68165,-3.50242,-6.64905,-2.97581,-3.10692,0.879087,-1.40652,-6.86573,-1.2055,2.62739,-5.61692,17.8529,-0.00449669,5.30946,1.25901,-15.8857,-7.31044,-10.9127,5.54299,6.99082,4.7152,3.29452,-12.0495,5.63657,0.344289,0.497336,16.6374,-5.31316,0.831528,-0.357038,-2.86919,0.172632,-1.70626,4.53417,-3.58945,2.9732,-4.87205
-3147.64,0.965514,0.126201,5,47,0,3164.35,0.0788516,-2.02366,0.709204,0.173649,-0.211653,0.0128903,0.472428,1.44745,0.516073,0.280225,0.754972,0.109338,-1.13712,0.290557,0.62061,-2.19674,-0.113965,0.615027,-0.838049,-0.714451,-1.78845,0.630269,1.03123,0.415282,1.534,-0.694881,-0.00908972,1.00929,-2.47236,0.272842,0.775564,-0.234027,0.229504,0.544984,-0.664112,0.604944,-0.0819005,-0.847805,-0.352034,-4.55197,4.24669,-0.577288,-1.07857,4.79258,0.486972,0.70609,-1.34695,2.13813,2.59903,-0.892378,2.69165,1.22582,-2.35448,8.36646,0.722134,0.0146905,-3.53029,2.40228,-1.64773,2.10634,0.0842197,0.465278,0.402078,-2.52295,-1.27564,0.0805419,-0.870815,2.3681,-0.620404,2.70205,1.35332,-2.43593,0.570088,-8.97003,15.238,6.12074,5.72595,-1.6449,0.632048,1.05371,-8.44368,4.03183,8.97326,11.0266,4.21615,-1.24338,-5.20834,-1.23177,-7.24886,-0.0510457,6.2169,-5.96943,-5.02837,1.24021,1.23291,5.84768,-2.8512,-4.5365,7.72758,-4.5374,4.7956,2.79211,0.146851,6.58282,0.46577,1.79768,10.7866,-8.56377,-7.06543,2.36191,-7.15615
-3144.66,0.857612,0.0993786,6,63,0,3168.69,0.101101,-2.06865,0.200136,0.163168,-0.366773,-0.272992,0.345766,1.0711,-0.382178,-0.230918,0.545257,-0.375368,-1.09739,0.169435,0.938046,-2.39603,-0.415562,0.68232,-0.30869,-1.00949,-2.32301,0.161695,0.796658,0.284851,1.49611,-1.16687,-0.346642,0.702388,-2.22667,0.231516,1.19875,0.259454,0.237817,0.89202,-0.247651,0.812326,0.166062,6.4223,-0.539139,3.91214,-1.15181,-2.00104,-1.54844,-1.30765,-2.79149,1.71055,0.666553,6.01345,0.315241,2.70166,2.07262,-0.620953,0.996392,-0.963356,-7.20244,-1.44047,0.107113,4.35435,0.0168778,1.68252,-5.167,0.828658,-0.642384,2.29987,-3.89037,-0.29253,-0.9016,-1.2912,-0.148961,0.16623,-4.0074,-1.25687,5.25274,10.492,10.4209,4.02709,-5.81134,10.2672,1.47235,-0.0630874,-2.87004,-0.313194,-4.87715,-1.36168,3.66615,-7.01051,0.427447,3.5593,7.97704,-4.66324,3.55153,1.75328,3.01391,1.33052,0.361903,1.53034,-7.86681,-2.00782,6.63629,-7.91163,1.41913,0.214083,6.54161,-6.36609,11.6391,9.91484,0.666134,-4.01679,-7.40664,2.857,6.10346
-3144.75,0.991518,0.108572,4,15,0,3164.2,0.413823,-2.72575,0.185059,-0.296613,-1.31154,-0.587358,0.520913,1.39952,-0.266361,-0.435389,0.500466,-0.546908,-1.65345,-0.196953,0.766168,-1.82346,-0.550141,0.210284,-0.273379,-1.08386,-1.90865,-0.580064,0.578987,-0.0260655,0.361959,-0.846471,-0.225046,0.384934,-2.68064,-0.118338,1.29863,-0.271295,-0.256646,1.18032,-0.486995,0.783196,-0.103262,3.82822,6.77313,1.65877,0.694816,2.29229,-0.720453,0.96537,3.37272,2.55169,-4.81351,-2.81994,3.36502,-2.12807,-2.20986,-1.39661,2.92871,2.04823,3.20639,-2.35044,1.19183,-1.66812,-0.883639,2.20816,-0.091782,-0.08291,-0.805125,3.68006,-1.23293,-2.08904,-0.208887,4.8514,3.67568,-1.73971,1.89977,-1.71636,-0.531532,1.84924,-17.7426,-5.81941,-1.9275,-0.499017,-3.99838,-0.708796,1.20777,-1.85134,0.72139,2.30302,1.33119,-2.95043,0.628393,-1.43628,0.398454,3.45624,-5.04042,-4.45533,6.00094,-1.94046,-1.20021,-10.2678,4.68771,-8.33262,-1.93675,-5.24832,13.6061,1.08785,8.86671,-7.97538,8.23671,-1.01575,-6.6806,4.14153,-1.49897,1.90793,-16.4263
-3142.47,0.988555,0.108398,5,63,0,3159.86,-0.21686,-2.97595,1.29441,0.218316,-0.256956,-0.409365,1.31965,2.31266,-0.599236,-0.100526,1.15192,-0.0251403,-1.34634,0.218797,1.49038,-1.36469,0.151351,0.892084,0.118498,-0.277693,-0.711376,0.543503,1.03558,0.606133,0.951711,0.0148876,0.178493,0.775132,-1.82524,0.142243,0.36129,-0.0444882,-0.0483343,0.639198,-0.0161442,0.540495,0.0614551,0.36152,4.68562,4.26696,-1.12666,0.222022,-0.0101364,-0.0135476,-0.198699,3.87739,-0.888897,-0.209989,-3.91064,1.89765,-0.611112,3.18827,-0.615206,-3.75282,0.949802,3.23685,-4.90731,0.985295,1.81276,-0.104056,1.03857,0.681985,0.570999,-5.63023,-1.29506,-0.507834,0.00505292,2.1933,3.03761,1.04913,0.20938,-2.71522,3.04755,10.2444,-54.0169,-7.67553,3.5613,-0.789704,0.892586,-1.83686,2.07576,-0.284572,-4.30498,-1.61978,-0.247774,-1.78727,0.861737,-3.66944,0.311957,-1.42646,-16.6092,9.53576,-0.503544,-4.73505,2.16252,2.03314,7.34679,-8.80041,0.887343,-3.87407,-17.337,-2.81278,-7.79841,-4.49342,-22.5079,-0.0755828,-11.4099,-2.24075,11.5871,3.83744,-15.1344
-3148.14,0.0182225,0.18443,4,15,0,3165.18,0.260736,-2.66836,0.391556,-0.156826,-1.11618,-1.0373,0.557828,0.839031,-0.0126682,-0.998687,0.375964,-0.287081,-1.93902,-0.342747,0.999794,-2.48007,-0.086397,1.02782,-0.052084,-0.39799,-1.95717,1.01211,1.50416,0.737422,1.41002,-0.504691,0.321595,1.05205,-1.81503,-0.193401,0.282172,-0.291614,-0.176055,0.496175,-0.580362,0.0856487,0.0152541,-4.31505,-1.11524,-1.09807,0.574617,-0.670106,0.71617,3.68703,2.45045,-0.000438841,0.289416,-0.781991,-2.81268,0.287136,0.208617,0.756535,3.94085,4.1228,-1.26003,0.505903,1.44102,1.38385,4.2599,-6.92338,-0.681258,-0.915972,5.05495,-1.24487,-4.54309,1.04723,-0.0429382,-1.27707,-0.0365743,-4.63088,-0.721767,-0.999588,-0.864094,-6.18928,-25.2432,1.21966,2.4707,3.15353,-2.24055,-3.91048,3.142,-9.48644,3.4335,-7.79195,-0.272662,3.12289,-1.41557,-3.68607,3.65231,-15.5596,-3.31045,-4.09771,1.23731,2.6036,0.23429,4.83008,-2.82608,-4.94391,0.295588,-2.44089,5.89681,-1.50437,4.19972,-7.49721,-4.2761,4.24058,2.91603,10.8379,-10.952,-8.47827,-7.8952
-3140.89,0.994489,0.0985786,5,31,0,3156.09,0.25712,-2.85081,0.380174,-0.241686,-0.653628,-1.14207,0.100552,1.59468,-0.545869,-0.292459,0.372079,-0.760349,-2.32239,-0.161485,0.53196,-2.22028,-0.270882,0.682477,-0.508328,-0.784253,-1.83474,-0.0109288,0.982534,0.440896,1.1178,-0.657993,-0.132406,0.981647,-2.43985,0.122074,0.800984,-0.113342,-0.228787,0.813076,-0.371481,0.578746,0.0267146,3.80479,3.35418,-3.34736,3.62147,2.13107,3.40861,0.634802,-2.26229,0.453099,-1.71674,5.02786,2.07486,0.275741,2.56074,-0.276596,-4.92596,3.80916,0.0929022,-0.949358,-1.40206,1.40485,1.22933,-0.36175,0.793108,-2.12659,-4.78432,-3.59137,-0.498152,0.53633,-2.45381,0.127097,1.86908,2.22269,-1.60279,0.392637,-0.390001,1.89662,-8.07463,-4.45497,1.50037,2.01294,2.0963,-3.25652,-4.53939,0.86418,-0.507763,4.88312,-0.81855,-3.32183,-2.35249,-0.0235237,-1.72196,-9.86395,-0.0852752,-2.25052,-0.905293,0.976919,1.36173,-2.46157,-3.80848,-1.61983,2.64944,-1.15887,1.31855,2.82369,-3.21741,-0.0507408,0.40777,4.3799,-6.89283,-0.555613,1.19762,0.396707,-8.42754
